DATE,MODEL_ID,REALIZED_RETURN,SIMULATION_MEAN,SIMULATION_STD,VAR_90,ES_90,VAR_95,ES_95,VAR_975,ES_975,VAR_99,ES_99
2017-01-03,fixed_hmm_transition,0.0097838,0.0015771930643634843,0.008575473099232588,-0.008883251589257271,-0.014511906264438441,-0.01235482893968583,-0.018625779119583605,-0.016329507730493777,-0.02334900364289584,-0.023124351279321123,-0.029548293398620445
2017-01-03,group_weighted_multinomial_logistic_gam,0.0097838,0.001871642200098671,0.008212721300563056,-0.008240935548295966,-0.013039246117236981,-0.011454482951929091,-0.016421211588342265,-0.01437700577518262,-0.02015436653494195,-0.019605143577686973,-0.025742247541312827
2017-01-03,normal,0.0097838,0.0004256185592860568,0.008892159512017606,-0.011007676179345383,-0.015169273127586397,-0.014193785473313132,-0.017834573547926127,-0.017032496939949585,-0.020231112206462166,-0.020268835364547273,-0.023102205781415794
2017-01-04,fixed_hmm_transition,0.0061068,0.0015999244600897948,0.008907734314117512,-0.009786340586841108,-0.014143253124698458,-0.013106156710127834,-0.017000335859202607,-0.01603654443702544,-0.019530896709283988,-0.019240778505639163,-0.02257224140066174
2017-01-04,group_weighted_multinomial_logistic_gam,0.0061068,0.0018256580383408107,0.00888866879060475,-0.009444154140423055,-0.013753281696332486,-0.012642362458340356,-0.01658773257598237,-0.015453233795567928,-0.019224632652413275,-0.018541276384814405,-0.022786730611965324
2017-01-04,normal,0.0061068,0.0005955477731714989,0.009063199242973795,-0.010992202729912427,-0.015421720660279054,-0.014524912679243825,-0.01828258081859946,-0.01741443551290659,-0.02064573576970567,-0.020414905271980716,-0.023562706718484625
2017-01-05,fixed_hmm_transition,-0.0036707999999999992,0.00043367824178159947,0.006944513927346017,-0.00822019484573684,-0.012243259505022433,-0.011165173822620996,-0.015024410280128651,-0.013554973455815342,-0.017699028641405164,-0.017271310834458556,-0.021679114995774577
2017-01-05,group_weighted_multinomial_logistic_gam,-0.0036707999999999992,0.0006890515270529686,0.006921919425147423,-0.0077766088808130015,-0.011450778633184673,-0.010331546419096406,-0.014003073358614348,-0.012727494663588001,-0.016483802719703816,-0.015328457604646246,-0.02044957835102905
2017-01-05,normal,-0.0036707999999999992,0.00047949043081464097,0.009054500981661032,-0.011079635453231498,-0.015285087388554887,-0.01427892612167607,-0.018023651655488207,-0.017008238707768037,-0.020459860083380885,-0.020403697830664314,-0.023358625850107742
2017-01-06,fixed_hmm_transition,0.0051984,0.0002474243375273873,0.006259637176455109,-0.007627622889471243,-0.010935483789265055,-0.009959718147991221,-0.01315335152893953,-0.012109587238024687,-0.015436613017388152,-0.015037523551366755,-0.01862661954773648
