FORECAST_DATE,INFORMATION_DATE,CURRENT_STATE,DYNAMIC_MODEL_ID,FIXED_P_TO_0,DYNAMIC_P_TO_0,FIXED_P_TO_1,DYNAMIC_P_TO_1,FIXED_P_TO_2,DYNAMIC_P_TO_2,FIXED_P_TO_3,DYNAMIC_P_TO_3,FIXED_ROW_SUM,DYNAMIC_ROW_SUM
2021-03-29,2021-03-26,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9360598360839891,0.025470001780594585,0.02992652176547129,0.023757427860250556,0.027133934052109662,0.00023317031779450392,0.006879708098429904,1.0,0.9999999999999999
2021-03-30,2021-03-29,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9282696756312901,0.025470001780594585,0.0345056627601249,0.023757427860250556,0.03043947167834144,0.00023317031779450392,0.006785189930243651,1.0,1.0000000000000002
2021-03-31,2021-03-30,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9252646734707616,0.025470001780594585,0.03332290239721674,0.023757427860250556,0.033862847368842035,0.00023317031779450392,0.007549576763179685,1.0,1.0
2021-04-01,2021-03-31,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9468409111523877,0.025470001780594585,0.02323443956325091,0.023757427860250556,0.025531293982365744,0.00023317031779450392,0.004393355301995807,1.0,1.0000000000000002
2021-04-05,2021-04-01,2,group_weighted_multinomial_logistic_gam,0.06274939193076978,0.26365785370766825,9.761755794767467e-34,0.06841829056911364,0.9124496868848444,0.5902893602473869,0.02480092118438586,0.07763449547583115,1.0,0.9999999999999999
2021-04-06,2021-04-05,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.7411089781350266,0.025470001780594585,0.096888477245019,0.023757427860250556,0.11700356928015855,0.00023317031779450392,0.04499897533979587,1.0,1.0
2021-04-07,2021-04-06,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.8455199979243428,0.025470001780594585,0.06188770889272947,0.023757427860250556,0.07165280365856769,0.00023317031779450392,0.02093948952436007,1.0,1.0
2021-04-08,2021-04-07,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.8784644404602262,0.025470001780594585,0.05275555392063926,0.023757427860250556,0.05465496464298411,0.00023317031779450392,0.014125040976150492,1.0,1.0
2021-04-09,2021-04-08,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9012639704916119,0.025470001780594585,0.039856079299905846,0.023757427860250556,0.04710578315673733,0.00023317031779450392,0.011774167051744833,1.0,0.9999999999999999
2021-04-12,2021-04-09,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9131778300798775,0.025470001780594585,0.03938366136754304,0.023757427860250556,0.03763889725293197,0.00023317031779450392,0.009799611299647579,1.0,1.0000000000000002
2021-04-13,2021-04-12,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9258037382891018,0.025470001780594585,0.03243701832084519,0.023757427860250556,0.034602733796912956,0.00023317031779450392,0.007156509593140041,1.0,1.0
2021-04-14,2021-04-13,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9337500537763679,0.025470001780594585,0.028302321677994863,0.023757427860250556,0.0313862243157643,0.00023317031779450392,0.00656140022987277,1.0,0.9999999999999998
2021-04-15,2021-04-14,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9473537922030654,0.025470001780594585,0.025542600440730444,0.023757427860250556,0.022743557753699652,0.00023317031779450392,0.004360049602504535,1.0,1.0
2021-04-16,2021-04-15,0,group_weighted_multinomial_logistic_gam,0.9505394000413604,0.9498714307177657,0.025470001780594585,0.018937922411578056,0.023757427860250556,0.02628280925234599,0.00023317031779450392,0.004907837618310461,1.0,1.0000000000000002
