N_STATES,MODEL,SPLIT,FEATURE_GROUP,PERMUTATIONS,BLOCK_LENGTH,GROUP_COLUMN_COUNT,DELTA_LOG_LOSS_MEAN,DELTA_LOG_LOSS_MEDIAN,DELTA_LOG_LOSS_CI_LOWER,DELTA_LOG_LOSS_CI_UPPER,DELTA_LOG_LOSS_POSITIVE_SHARE,DELTA_LOG_LOSS_ONE_SIDED_P_VALUE,DELTA_BRIER_SCORE_MEAN,DELTA_BRIER_SCORE_MEDIAN,DELTA_BRIER_SCORE_CI_LOWER,DELTA_BRIER_SCORE_CI_UPPER,DELTA_BRIER_SCORE_POSITIVE_SHARE,DELTA_BRIER_SCORE_ONE_SIDED_P_VALUE,DELTA_ACCURACY_MEAN,DELTA_ACCURACY_MEDIAN,DELTA_ACCURACY_CI_LOWER,DELTA_ACCURACY_CI_UPPER,DELTA_ACCURACY_POSITIVE_SHARE,DELTA_ACCURACY_ONE_SIDED_P_VALUE,DELTA_ECE_MEAN,DELTA_ECE_MEDIAN,DELTA_ECE_CI_LOWER,DELTA_ECE_CI_UPPER,DELTA_ECE_POSITIVE_SHARE,DELTA_ECE_ONE_SIDED_P_VALUE,DELTA_EXIT_LOG_LOSS_MEAN,DELTA_EXIT_LOG_LOSS_MEDIAN,DELTA_EXIT_LOG_LOSS_CI_LOWER,DELTA_EXIT_LOG_LOSS_CI_UPPER,DELTA_EXIT_LOG_LOSS_POSITIVE_SHARE,DELTA_EXIT_LOG_LOSS_ONE_SIDED_P_VALUE,DELTA_EXIT_BRIER_SCORE_MEAN,DELTA_EXIT_BRIER_SCORE_MEDIAN,DELTA_EXIT_BRIER_SCORE_CI_LOWER,DELTA_EXIT_BRIER_SCORE_CI_UPPER,DELTA_EXIT_BRIER_SCORE_POSITIVE_SHARE,DELTA_EXIT_BRIER_SCORE_ONE_SIDED_P_VALUE
4,MLG,prediction,duration,199,20,4,0.03481196818531922,0.03483315202414877,0.01879852381264597,0.05363100487439049,1.0,0.005,0.012947099553468863,0.012625072988549257,0.007081777268425818,0.019333069008505555,1.0,0.005,-0.0004647515031806122,-0.0005780346820808413,-0.003468208092485492,0.0028901734104046506,0.3165829145728643,0.685,0.027791227185566328,0.027649343038629266,0.013438744188525394,0.04309587446761713,1.0,0.005,0.036537777008099154,0.03631431497055665,0.01994194987476034,0.0564309988017715,1.0,0.005,0.007917429559467715,0.007678293448431378,0.004440247554221009,0.012192040673943328,1.0,0.005
4,MLG,prediction,market,199,20,6,0.0006309933046656906,0.0005168065039259928,-0.0010636476959611286,0.002368841852104352,0.7587939698492462,0.245,0.0001770689809987258,0.00014654788063028779,-0.0005489703738895082,0.001021397561080675,0.6231155778894473,0.38,0.0007697446771429895,0.0011560693641619046,-0.0028901734104045396,0.0023121387283236983,0.7085427135678392,0.295,-0.0036084293143184803,-0.0036277221605510376,-0.0077787139371635755,0.0010318502649451636,0.05527638190954774,0.945,-0.0006240236268104208,-0.0006760232282165268,-0.0021327631629617953,0.0011266543899424116,0.23115577889447236,0.77,-0.0001361300744871571,-0.0001700298634074865,-0.0006282015929216297,0.00042401582260969393,0.2914572864321608,0.71
4,MLG,validation,duration,199,20,4,0.043594647247873534,0.04409951017076197,0.0260221812679584,0.059098963199012075,1.0,0.005,0.013983015272206044,0.013899362963534778,0.007280483164905002,0.020070521210983638,1.0,0.005,0.0008082741751083792,0.0010582010582010914,-0.0015873015873015817,0.0031746031746031633,0.6381909547738693,0.365,0.03469050354545036,0.03494952737719252,0.017797846648756346,0.0507737401237894,1.0,0.005,0.045247157425519206,0.04535882066811725,0.027374244899458906,0.06127334392623059,1.0,0.005,0.008530941052434604,0.00863430234580606,0.004272689360839364,0.012546938366719423,1.0,0.005
4,MLG,validation,market,199,20,6,0.0016013441209480881,0.0016783631660302056,-7.979617981668232e-06,0.0029746706903691945,0.9698492462311558,0.035,0.0006075821511394646,0.0006313259416931283,-0.00014590654852374708,0.001269820060686671,0.9346733668341709,0.07,-0.0011299885671744601,-0.0010582010582009804,-0.0037037037037036535,0.001084656084656107,0.1457286432160804,0.855,0.0018670515304088334,0.0018018241494335563,-0.00030405873946427986,0.004134113272039649,0.949748743718593,0.055,0.0010452335327477255,0.0010827149883088083,-0.000156889663107021,0.0023487651791151503,0.949748743718593,0.055,0.00034360990040852723,0.00036404003876916446,-7.770242279467597e-05,0.0007754360782982561,0.9045226130653267,0.1
4,MLR,prediction,duration,199,20,5,0.008680876857470413,0.008600804596455514,0.002181350906215687,0.01593781775540204,1.0,0.005,0.001467423468423337,0.0014455950388318761,0.0005889017462073252,0.0024655362509632367,1.0,0.005,0.0,0.0,0.0,0.0,0.0,1.0,-0.0007941696491303905,-0.0012704304489469173,-0.0014252727015823489,3.996188992426221e-05,0.09547738693467336,0.905,0.009200847629703201,0.008950233474225522,0.004143226304972264,0.015991411297124038,1.0,0.005,0.0008531244410553225,0.0008287386090410076,0.00037643714089867985,0.0013594087702510822,1.0,0.005
4,MLR,prediction,market,199,20,6,-0.007491911658348566,-0.00719343048334431,-0.02068331581333904,0.0045338788814972796,0.15577889447236182,0.845,-0.0026136844886659885,-0.002091854971578433,-0.006102273393733248,0.00023187222401621876,0.07035175879396985,0.93,0.0011705928486362514,0.0011560693641619046,0.0,0.0028901734104046506,0.7135678391959799,0.29,-0.0018830294393510155,-0.0017738658930043227,-0.004704292609187332,0.00029455138085413875,0.12060301507537688,0.88,-0.010435770252316892,-0.009808442270123063,-0.021426709936110958,0.002914221422111456,0.04020100502512563,0.96,-0.0017423607117609526,-0.001515830193385373,-0.003918988401784285,0.00016276548404844278,0.04522613065326633,0.955
4,MLR,validation,duration,199,20,5,0.00662283436525847,0.0064511585209789946,0.0021365539252272635,0.012552149973468712,1.0,0.005,0.0014700894130137536,0.0014499452552000358,0.0007264452923827879,0.002434193768263487,1.0,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.00020564293654096283,0.00021681038408657982,-7.03850698403577e-05,0.0005835664535458723,0.864321608040201,0.14,0.00805350772179697,0.008118697099115613,0.003778008686374279,0.013843684789580533,1.0,0.005,0.0008113443504824436,0.0007979885828786892,0.00039896348786041397,0.0012786179282405338,1.0,0.005
4,MLR,validation,market,199,20,6,0.006247196129933518,0.00581548787755537,-0.0020678227476509494,0.015108743978578098,0.9246231155778895,0.08,-3.3312921290524355e-06,3.67446396863369e-05,-0.0014563036290272085,0.0013126186948357002,0.5226130653266332,0.48,0.0,0.0,0.0,0.0,0.0,1.0,-0.00039911712418346835,-0.0004937548503876205,-0.0010883534352232895,0.0004889407859801943,0.32663316582914576,0.675,0.002909187945638487,0.0031362046028815538,-0.0036800513731666206,0.00991597978705459,0.7989949748743719,0.205,-7.073795087769953e-05,-5.147095004240376e-05,-0.0008550374154196044,0.0006315711485727487,0.4371859296482412,0.565
