N_STATES,MODEL,SPLIT,FEATURE_GROUP,REPLICATE,BLOCK_LENGTH,GROUP_COLUMN_COUNT,BASELINE_LOG_LOSS,PERMUTED_LOG_LOSS,DELTA_LOG_LOSS,BASELINE_BRIER_SCORE,PERMUTED_BRIER_SCORE,DELTA_BRIER_SCORE,BASELINE_ACCURACY,PERMUTED_ACCURACY,DELTA_ACCURACY,BASELINE_ECE,PERMUTED_ECE,DELTA_ECE,BASELINE_EXIT_LOG_LOSS,PERMUTED_EXIT_LOG_LOSS,DELTA_EXIT_LOG_LOSS,BASELINE_EXIT_BRIER_SCORE,PERMUTED_EXIT_BRIER_SCORE,DELTA_EXIT_BRIER_SCORE
2,MLR,validation,market,11,20,6,0.19392111624429853,0.19508083645609492,0.001159720211796389,0.09242953555211775,0.09264624728267776,0.0002167117305600097,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02913205022735928,9.864204725641701e-05,0.19392111624429853,0.19508083645609495,0.0011597202117964167,0.04621476777605888,0.04632312364133888,0.00010835586527999791
2,MLR,validation,market,12,20,6,0.19392111624429853,0.19503397169909692,0.0011128554547983893,0.09242953555211775,0.09238313952496413,-4.639602715361679e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029056202090993,2.2793910890137742e-05,0.19392111624429853,0.1950339716990969,0.0011128554547983616,0.04621476777605888,0.046191569762482065,-2.3198013576815335e-05
2,MLR,validation,market,13,20,6,0.19392111624429853,0.19542520596526766,0.0015040897209691317,0.09242953555211775,0.09264308534364413,0.00021354979152637954,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029004608706083308,-2.8799474019555737e-05,0.19392111624429853,0.1954252059652677,0.0015040897209691595,0.04621476777605888,0.046321542671822064,0.00010677489576318283
2,MLR,validation,market,14,20,6,0.19392111624429853,0.1942669321738495,0.0003458159295509633,0.09242953555211775,0.092197797001009,-0.00023173855110875108,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02900891000131439,-2.4498178788474878e-05,0.19392111624429853,0.1942669321738495,0.0003458159295509633,0.04621476777605888,0.0460988985005045,-0.00011586927555438248
2,MLR,validation,market,15,20,6,0.19392111624429853,0.1926743175861629,-0.0012467986581356227,0.09242953555211775,0.09209260874334149,-0.0003369268087762556,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029077398472672787,4.3990292569923845e-05,0.19392111624429853,0.1926743175861629,-0.0012467986581356227,0.04621476777605888,0.046046304371670746,-0.00016846340438813473
2,MLR,validation,market,16,20,6,0.19392111624429853,0.18997506865617655,-0.003946047588121976,0.09242953555211775,0.09160362456409211,-0.0008259109880256327,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029073851288736186,4.0443108633322206e-05,0.19392111624429853,0.18997506865617655,-0.003946047588121976,0.04621476777605888,0.04580181228204606,-0.0004129554940128233
2,MLR,validation,market,17,20,6,0.19392111624429853,0.1890619875917771,-0.004859128652521444,0.09242953555211775,0.09160127348498207,-0.0008282620671356822,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029070007452619,3.65992725161364e-05,0.19392111624429853,0.18906198759177711,-0.004859128652521416,0.04621476777605888,0.04580063674249103,-0.00041413103356784803
2,MLR,validation,market,18,20,6,0.19392111624429853,0.19164266962345233,-0.0022784466208461973,0.09242953555211775,0.09195297381932015,-0.0004765617327976007,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029003934250452383,-2.9473929650480207e-05,0.19392111624429853,0.1916426696234523,-0.002278446620846225,0.04621476777605888,0.04597648690966007,-0.0002382808663988073
2,MLR,validation,market,19,20,6,0.19392111624429853,0.19487860639431867,0.0009574901500201405,0.09242953555211775,0.09254080266713921,0.0001112671150214628,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029094300434760613,6.089225465774964e-05,0.19392111624429853,0.19487860639431873,0.000957490150020196,0.04621476777605888,0.046270401333569605,5.563355751072446e-05
2,MLR,validation,market,20,20,6,0.19392111624429853,0.19508594189467685,0.001164825650378315,0.09242953555211775,0.09281178703839003,0.00038225148627228644,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02908283221403135,4.942403392848779e-05,0.19392111624429853,0.19508594189467685,0.001164825650378315,0.04621476777605888,0.04640589351919502,0.00019112574313613628
2,MLR,validation,market,21,20,6,0.19392111624429853,0.19242036775541219,-0.0015007484888863443,0.09242953555211775,0.09209196188982992,-0.0003375736622878295,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029024889683848747,-8.518496254116686e-06,0.19392111624429853,0.19242036775541219,-0.0015007484888863443,0.04621476777605888,0.04604598094491496,-0.00016878683114392168
2,MLR,validation,market,22,20,6,0.19392111624429853,0.19224393922658817,-0.0016771770177103629,0.09242953555211775,0.09203269530434446,-0.00039684024777328353,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029075452210420877,4.204403031801349e-05,0.19392111624429853,0.19224393922658817,-0.0016771770177103629,0.04621476777605888,0.04601634765217223,-0.0001984201238866487
2,MLR,validation,market,23,20,6,0.19392111624429853,0.19069358555676985,-0.003227530687528679,0.09242953555211775,0.09190378199959073,-0.0005257535525270141,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02903147940976411,-1.9287703387528554e-06,0.19392111624429853,0.19069358555676985,-0.003227530687528679,0.04621476777605888,0.04595189099979537,-0.00026287677626351397
2,MLR,validation,market,24,20,6,0.19392111624429853,0.19434049689127547,0.0004193806469769412,0.09242953555211775,0.09266562270961169,0.00023608715749394438,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02906398607240463,3.057789230176758e-05,0.19392111624429853,0.19434049689127547,0.0004193806469769412,0.04621476777605888,0.046332811354805846,0.00011804357874696525
2,MLR,validation,market,25,20,6,0.19392111624429853,0.19047633624622518,-0.003444779998073355,0.09242953555211775,0.09201253136743243,-0.0004170041846853212,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02903450600504958,1.0978249467170909e-06,0.19392111624429853,0.19047633624622518,-0.003444779998073355,0.04621476777605888,0.04600626568371621,-0.00020850209234266753
2,MLR,validation,market,26,20,6,0.19392111624429853,0.19408811168381435,0.00016699543951581575,0.09242953555211775,0.09250941519253102,7.9879640413269e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029049325632950915,1.5917452848051433e-05,0.19392111624429853,0.19408811168381435,0.00016699543951581575,0.04621476777605888,0.04625470759626551,3.993982020662756e-05
2,MLR,validation,market,27,20,6,0.19392111624429853,0.19324671757554504,-0.0006743986687534897,0.09242953555211775,0.09231257252795412,-0.00011696302416362714,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029042924696340473,9.516516237609296e-06,0.19392111624429853,0.193246717575545,-0.0006743986687535175,0.04621476777605888,0.04615628626397706,-5.848151208182051e-05
2,MLR,validation,market,28,20,6,0.19392111624429853,0.19259800723272938,-0.0013231090115691513,0.09242953555211775,0.09190201035309746,-0.0005275251990202873,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02904967721134301,1.62690312401452e-05,0.19392111624429853,0.19259800723272938,-0.0013231090115691513,0.04621476777605888,0.04595100517654873,-0.0002637625995101506
2,MLR,validation,market,29,20,6,0.19392111624429853,0.1951969160918635,0.0012757998475649568,0.09242953555211775,0.09283709300214667,0.00040755745002891974,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029066383162049434,3.297498194657078e-05,0.19392111624429853,0.1951969160918635,0.0012757998475649568,0.04621476777605888,0.046418546501073334,0.00020377872501445293
2,MLR,validation,market,30,20,6,0.19392111624429853,0.19465011573834518,0.0007289994940466449,0.09242953555211775,0.09241373132191953,-1.5804230198215863e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029073723328891982,4.0315148789119015e-05,0.19392111624429853,0.19465011573834518,0.0007289994940466449,0.04621476777605888,0.046206865660959766,-7.90211509911487e-06
2,MLR,validation,market,31,20,6,0.19392111624429853,0.19433565935144653,0.00041454310714800213,0.09242953555211775,0.09235732854784923,-7.220700426852078e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029065177258765753,3.176907866288964e-05,0.19392111624429853,0.1943356593514465,0.0004145431071479744,0.04621476777605888,0.04617866427392461,-3.610350213426733e-05
2,MLR,validation,market,32,20,6,0.19392111624429853,0.19324076882082838,-0.0006803474234701457,0.09242953555211775,0.09207285185593067,-0.00035668369618707674,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02905414090855641,2.0732728453546484e-05,0.19392111624429853,0.19324076882082836,-0.0006803474234701734,0.04621476777605888,0.046036425927965335,-0.0001783418480935453
2,MLR,validation,market,33,20,6,0.19392111624429853,0.1938766988358469,-4.4417408451624674e-05,0.09242953555211775,0.0922456814224974,-0.0001838541296203533,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029068575567324936,3.516738722207299e-05,0.19392111624429853,0.1938766988358469,-4.4417408451624674e-05,0.04621476777605888,0.0461228407112487,-9.192706481018359e-05
2,MLR,validation,market,34,20,6,0.19392111624429853,0.19339670159345224,-0.0005244146508462944,0.09242953555211775,0.09254172712023437,0.00011219156811662079,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02903187139697739,-1.5367831254740894e-06,0.19392111624429853,0.1933967015934522,-0.0005244146508463221,0.04621476777605888,0.046270863560117184,5.6095784058303455e-05
2,MLR,validation,market,35,20,6,0.19392111624429853,0.19570835301231998,0.0017872367680214496,0.09242953555211775,0.09278680709631726,0.0003572715441995111,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.030939213565454655,0.0019058053853517921,0.19392111624429853,0.19570835301231998,0.0017872367680214496,0.04621476777605888,0.04639340354815863,0.00017863577209974862
2,MLR,validation,market,36,20,6,0.19392111624429853,0.19100765597460162,-0.0029134602696969103,0.09242953555211775,0.09189217390285985,-0.0005373616492578975,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029128225167688745,9.481698758588217e-05,0.19392111624429853,0.19100765597460162,-0.0029134602696969103,0.04621476777605888,0.045946086951429925,-0.0002686808246289557
2,MLR,validation,market,37,20,6,0.19392111624429853,0.19333759113938054,-0.0005835251049179924,0.09242953555211775,0.09240940396826144,-2.0131583856303203e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02902324749382574,-1.0160686277124048e-05,0.19392111624429853,0.19333759113938054,-0.0005835251049179924,0.04621476777605888,0.04620470198413072,-1.006579192815854e-05
2,MLR,validation,market,38,20,6,0.19392111624429853,0.194420486592721,0.0004993703484224565,0.09242953555211775,0.09245501278313001,2.5477231012260848e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02908668398772118,5.3275807618317905e-05,0.19392111624429853,0.194420486592721,0.0004993703484224565,0.04621476777605888,0.046227506391565004,1.2738615506123485e-05
2,MLR,validation,market,39,20,6,0.19392111624429853,0.1934989882199965,-0.00042212802430202645,0.09242953555211775,0.09261620627071418,0.00018667071859643225,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02947243603573857,0.0004390278556357062,0.19392111624429853,0.19349898821999653,-0.0004221280243019987,0.04621476777605888,0.04630810313535709,9.333535929820919e-05
2,MLR,validation,market,40,20,6,0.19392111624429853,0.19580695495850522,0.0018858387142066946,0.09242953555211775,0.09275657578294563,0.00032704023082788525,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029568488996714,0.0005350808166111366,0.19392111624429853,0.19580695495850522,0.0018858387142066946,0.04621476777605888,0.046378287891472816,0.00016352011541393568
2,MLR,validation,market,41,20,6,0.19392111624429853,0.19352016308186296,-0.00040095316243557444,0.09242953555211775,0.09212086194705899,-0.0003086736050587624,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02899849773492163,-3.4910445181234734e-05,0.19392111624429853,0.19352016308186296,-0.00040095316243557444,0.04621476777605888,0.04606043097352949,-0.00015433680252938814
2,MLR,validation,market,42,20,6,0.19392111624429853,0.19358205400059916,-0.00033906224369936733,0.09242953555211775,0.09224212148380248,-0.00018741406831526697,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029039574136979336,6.165956876472839e-06,0.19392111624429853,0.19358205400059916,-0.00033906224369936733,0.04621476777605888,0.04612106074190124,-9.370703415764042e-05
2,MLR,validation,market,43,20,6,0.19392111624429853,0.19511993836849856,0.0011988221242000274,0.09242953555211775,0.09271894316650875,0.0002894076143910018,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029120430026740647,8.702184663778381e-05,0.19392111624429853,0.1951199383684985,0.001198822124199972,0.04621476777605888,0.046359471583254375,0.00014470380719549397
2,MLR,validation,market,44,20,6,0.19392111624429853,0.1946355352612788,0.0007144190169802722,0.09242953555211775,0.09249156935175676,6.203379963901079e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.028980141365908367,-5.3266814194496276e-05,0.19392111624429853,0.1946355352612788,0.0007144190169802722,0.04621476777605888,0.04624578467587838,3.1016899819498456e-05
2,MLR,validation,market,45,20,6,0.19392111624429853,0.19544009564923487,0.001518979404936338,0.09242953555211775,0.09244168280166541,1.214724954766433e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029092688682845706,5.9280502742842245e-05,0.19392111624429853,0.19544009564923487,0.001518979404936338,0.04621476777605888,0.046220841400832706,6.073624773825226e-06
2,MLR,validation,market,46,20,6,0.19392111624429853,0.19306784990526457,-0.000853266339033959,0.09242953555211775,0.09209624031950159,-0.0003332952326161598,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029037951970859364,4.543790756501159e-06,0.19392111624429853,0.1930678499052646,-0.0008532663390339312,0.04621476777605888,0.046048120159750794,-0.00016664761630808683
2,MLR,validation,market,47,20,6,0.19392111624429853,0.19310101759573173,-0.0008200986485668027,0.09242953555211775,0.09234114909032595,-8.83864617917951e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029090489318111614,5.7081138008750754e-05,0.19392111624429853,0.19310101759573176,-0.000820098648566775,0.04621476777605888,0.046170574545162976,-4.419323089590449e-05
2,MLR,validation,market,48,20,6,0.19392111624429853,0.19738479609074322,0.0034636798464446894,0.09242953555211775,0.0928862371775786,0.0004567016254608536,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029145840932849585,0.00011243275274672171,0.19392111624429853,0.1973847960907433,0.0034636798464447727,0.04621476777605888,0.0464431185887893,0.00022835081273041985
2,MLR,validation,market,49,20,6,0.19392111624429853,0.1942571823364236,0.0003360660921250813,0.09242953555211775,0.09235555244657755,-7.398310554020127e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029045914101769574,1.2505921666711162e-05,0.19392111624429853,0.1942571823364236,0.0003360660921250813,0.04621476777605888,0.04617777622328877,-3.699155277010757e-05
2,MLR,validation,market,50,20,6,0.19392111624429853,0.19592282491805504,0.0020017086737565137,0.09242953555211775,0.09292954393942965,0.000500008387311901,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029076345320393847,4.293714029098353e-05,0.19392111624429853,0.19592282491805504,0.0020017086737565137,0.04621476777605888,0.046464771969714824,0.00025000419365594356
2,MLR,validation,market,51,20,6,0.19392111624429853,0.1931503576582845,-0.0007707585860140254,0.09242953555211775,0.09201995978697178,-0.0004095757651459697,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029073929782292694,4.0521602189830946e-05,0.19392111624429853,0.1931503576582845,-0.0007707585860140254,0.04621476777605888,0.04600997989348589,-0.0002047878825729918
2,MLR,validation,market,52,20,6,0.19392111624429853,0.1942618303585168,0.0003407141142182657,0.09242953555211775,0.09237652232535572,-5.301322676203035e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.028993523330271283,-3.9884849831580554e-05,0.19392111624429853,0.1942618303585168,0.0003407141142182657,0.04621476777605888,0.04618826116267786,-2.6506613381022115e-05
2,MLR,validation,market,53,20,6,0.19392111624429853,0.1935278938393847,-0.0003932224049138233,0.09242953555211775,0.09236929886060362,-6.0236691514128915e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029082028316210044,4.86201361071803e-05,0.19392111624429853,0.19352789383938473,-0.00039322240491379556,0.04621476777605888,0.04618464943030181,-3.0118345757071396e-05
2,MLR,validation,market,54,20,6,0.19392111624429853,0.1961967912159475,0.002275674971648961,0.09242953555211775,0.09272758091626497,0.00029804536414722305,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029264796554328433,0.0002313883742255697,0.19392111624429853,0.19619679121594746,0.0022756749716489333,0.04621476777605888,0.046363790458132485,0.00014902268207360458
2,MLR,validation,market,55,20,6,0.19392111624429853,0.19234508614005416,-0.0015760301042443692,0.09242953555211775,0.09228743780883311,-0.00014209774328463598,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02908903030092641,5.562212082354731e-05,0.19392111624429853,0.1923450861400541,-0.0015760301042444247,0.04621476777605888,0.046143718904416556,-7.104887164232493e-05
2,MLR,validation,market,56,20,6,0.19392111624429853,0.19225790917901753,-0.0016632070652810027,0.09242953555211775,0.09202328170283686,-0.0004062538492808909,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.028988814688979275,-4.4593491123588735e-05,0.19392111624429853,0.19225790917901756,-0.001663207065280975,0.04621476777605888,0.04601164085141843,-0.0002031269246404524
2,MLR,validation,market,57,20,6,0.19392111624429853,0.19602168842713977,0.002100572182841237,0.09242953555211775,0.09268030641085857,0.00025077085874082583,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02902752894280422,-5.879237298642842e-06,0.19392111624429853,0.19602168842713977,0.002100572182841237,0.04621476777605888,0.04634015320542929,0.00012538542937040598
2,MLR,validation,market,58,20,6,0.19392111624429853,0.1932793639357709,-0.0006417523085276433,0.09242953555211775,0.09236703848483642,-6.249706728132798e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02899241864173005,-4.09895383728133e-05,0.19392111624429853,0.19327936393577083,-0.0006417523085276988,0.04621476777605888,0.04618351924241821,-3.124853364067093e-05
2,MLR,validation,market,59,20,6,0.19392111624429853,0.1931908224598422,-0.0007302937844563262,0.09242953555211775,0.0920447093662255,-0.0003848261858922508,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.0290851303899165,5.172220981363579e-05,0.19392111624429853,0.19319082245984218,-0.000730293784456354,0.04621476777605888,0.04602235468311275,-0.00019241309294613235
2,MLR,validation,market,60,20,6,0.19392111624429853,0.1938746244064849,-4.649183781363364e-05,0.09242953555211775,0.09225561684365059,-0.00017391870846715507,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029430942771552865,0.00039753459145000156,0.19392111624429853,0.1938746244064849,-4.649183781363364e-05,0.04621476777605888,0.046127808421825296,-8.695935423358447e-05
2,MLR,validation,market,61,20,6,0.19392111624429853,0.19555280380794351,0.0016316875636449846,0.09242953555211775,0.09270115798513433,0.00027162243301658007,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029061925679009667,2.8517498906803496e-05,0.19392111624429853,0.1955528038079435,0.0016316875636449568,0.04621476777605888,0.046350578992567164,0.0001358112165082831
2,MLR,validation,market,62,20,6,0.19392111624429853,0.19313403714891036,-0.0007870790953881657,0.09242953555211775,0.09230229285225391,-0.00012724269986383319,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029112758294842948,7.935011474008435e-05,0.19392111624429853,0.19313403714891036,-0.0007870790953881657,0.04621476777605888,0.04615114642612696,-6.362134993192353e-05
2,MLR,validation,market,63,20,6,0.19392111624429853,0.19328089005869625,-0.0006402261856022773,0.09242953555211775,0.09229461491000578,-0.0001349206421119714,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029028469537604056,-4.9386424988071e-06,0.19392111624429853,0.19328089005869628,-0.0006402261856022495,0.04621476777605888,0.04614730745500289,-6.746032105599264e-05
2,MLR,validation,market,64,20,6,0.19392111624429853,0.1951992311541201,0.001278114909821576,0.09242953555211775,0.0923994150986161,-3.0120453501647493e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02909218184017165,5.87736600687859e-05,0.19392111624429853,0.1951992311541201,0.001278114909821576,0.04621476777605888,0.04619970754930805,-1.5060226750830685e-05
2,MLR,validation,market,65,20,6,0.19392111624429853,0.19840240690874997,0.004481290664451437,0.09242953555211775,0.09313192566612245,0.0007023901140047056,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.030384569323240202,0.0013511611431373388,0.19392111624429853,0.19840240690874997,0.004481290664451437,0.04621476777605888,0.04656596283306123,0.0003511950570023459
2,MLR,validation,market,66,20,6,0.19392111624429853,0.1932158989347588,-0.0007052173095397352,0.09242953555211775,0.09195597611056625,-0.0004735594415515021,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02899951671824705,-3.389146185581171e-05,0.19392111624429853,0.19321589893475882,-0.0007052173095397074,0.04621476777605888,0.04597798805528312,-0.00023677972077575798
2,MLR,validation,market,67,20,6,0.19392111624429853,0.1949517577055959,0.0010306414612973602,0.09242953555211775,0.09234504950257509,-8.448604954265637e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029706210113314972,0.0006728019332121089,0.19392111624429853,0.1949517577055959,0.0010306414612973602,0.04621476777605888,0.046172524751287546,-4.2243024771335125e-05
2,MLR,validation,market,68,20,6,0.19392111624429853,0.19497080128434519,0.001049685040046655,0.09242953555211775,0.09261541927553296,0.00018588372341521442,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029153157685203986,0.00011974950510112298,0.19392111624429853,0.19497080128434519,0.001049685040046655,0.04621476777605888,0.04630770963776648,9.294186170760027e-05
2,MLR,validation,market,69,20,6,0.19392111624429853,0.19390563291252153,-1.5483331777005338e-05,0.09242953555211775,0.09234130117170533,-8.823438041241638e-05,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029097769663507744,6.436148340488099e-05,0.19392111624429853,0.19390563291252153,-1.5483331777005338e-05,0.04621476777605888,0.046170650585852666,-4.411719020621513e-05
2,MLR,validation,market,70,20,6,0.19392111624429853,0.19473474888603864,0.0008136326417401141,0.09242953555211775,0.09268667951399655,0.0002571439618788002,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.029055965922088017,2.2557741985153312e-05,0.19392111624429853,0.19473474888603864,0.0008136326417401141,0.04621476777605888,0.046343339756998274,0.00012857198093939315
2,MLR,validation,market,71,20,6,0.19392111624429853,0.19189979399790988,-0.0020213222463886515,0.09242953555211775,0.09218010570068877,-0.00024942985142897833,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.02904966519694238,1.625701683951805e-05,0.19392111624429853,0.19189979399790988,-0.0020213222463886515,0.04621476777605888,0.046090052850344385,-0.0001247149257144961
2,MLR,validation,market,72,20,6,0.19392111624429853,0.19493153115489434,0.0010104149105958082,0.09242953555211775,0.09260720737937822,0.0001776718272604727,0.9507936507936507,0.9507936507936507,0.0,0.029033408180102863,0.0290904999093407,5.709172923783548e-05,0.19392111624429853,0.1949315311548943,0.0010104149105957805,0.04621476777605888,0.04630360368968911,8.883591363022941e-05
