N_STATES,MODEL,SPLIT,FEATURE_GROUP,REPLICATE,BLOCK_LENGTH,GROUP_COLUMN_COUNT,BASELINE_LOG_LOSS,PERMUTED_LOG_LOSS,DELTA_LOG_LOSS,BASELINE_BRIER_SCORE,PERMUTED_BRIER_SCORE,DELTA_BRIER_SCORE,BASELINE_ACCURACY,PERMUTED_ACCURACY,DELTA_ACCURACY,BASELINE_ECE,PERMUTED_ECE,DELTA_ECE,BASELINE_EXIT_LOG_LOSS,PERMUTED_EXIT_LOG_LOSS,DELTA_EXIT_LOG_LOSS,BASELINE_EXIT_BRIER_SCORE,PERMUTED_EXIT_BRIER_SCORE,DELTA_EXIT_BRIER_SCORE
4,MLG,validation,market,137,20,6,0.5670534554876949,0.5701327275777603,0.0030792720900654214,0.3109336035575302,0.3122348555559511,0.0013012519984209048,0.81005291005291,0.8068783068783069,-0.0031746031746031633,0.04891760686561229,0.05102232656237108,0.0021047196967587875,0.48011776329980027,0.4823121048335065,0.0021943415337062344,0.15241486525869744,0.15318226403661328,0.0007673987779158453
4,MLG,validation,market,138,20,6,0.5670534554876949,0.5692200395747612,0.00216658408706627,0.3109336035575302,0.31180493237278784,0.0008713288152576437,0.81005291005291,0.8111111111111111,0.0010582010582010914,0.04891760686561229,0.05255777435633144,0.0036401674907191456,0.48011776329980027,0.48155361808438224,0.0014358547845819691,0.15241486525869744,0.1528666625945315,0.0004517973358340588
4,MLG,validation,market,139,20,6,0.5670534554876949,0.5689722620392669,0.00191880655157195,0.3109336035575302,0.3114689183813364,0.0005353148238061989,0.81005291005291,0.8105820105820106,0.0005291005291006012,0.04891760686561229,0.051448191251524944,0.0025305843859126514,0.48011776329980027,0.4811472961900984,0.0010295328902981127,0.15241486525869744,0.15277750975286067,0.0003626444941632334
4,MLG,validation,market,140,20,6,0.5670534554876949,0.5669558773167314,-9.757817096356369e-05,0.3109336035575302,0.3106346036241992,-0.00029899993333099006,0.81005291005291,0.8105820105820106,0.0005291005291006012,0.04891760686561229,0.04878724882517596,-0.00013035804043633192,0.48011776329980027,0.47979991475727946,-0.0003178485425208155,0.15241486525869744,0.15217446608816054,-0.00024039917053689241
4,MLG,validation,market,141,20,6,0.5670534554876949,0.5697985288711903,0.002745073383495389,0.3109336035575302,0.31181019825197925,0.0008765946944490621,0.81005291005291,0.8074074074074075,-0.002645502645502562,0.04891760686561229,0.05124096810452651,0.0023233612389142178,0.48011776329980027,0.4817368160820759,0.0016190527822756429,0.15241486525869744,0.15280407122913447,0.00038920597043703986
4,MLG,validation,market,142,20,6,0.5670534554876949,0.5681876837352561,0.0011342282475611531,0.3109336035575302,0.31109259612472684,0.00015899256719664745,0.81005291005291,0.81005291005291,0.0,0.04891760686561229,0.04938576782295926,0.0004681609573469678,0.48011776329980027,0.4807249485765657,0.000607185276765454,0.15241486525869744,0.15254695513016475,0.00013208987146731688
4,MLG,validation,market,143,20,6,0.5670534554876949,0.5687136451515692,0.0016601896638742675,0.3109336035575302,0.31178297328568744,0.0008493697281572454,0.81005291005291,0.8074074074074075,-0.002645502645502562,0.04891760686561229,0.05173155008150071,0.0028139432158884176,0.48011776329980027,0.481669316391668,0.001551553091867719,0.15241486525869744,0.15302492637946594,0.0006100611207685014
4,MLG,validation,market,144,20,6,0.5670534554876949,0.5696306212590123,0.0025771657713173912,0.3109336035575302,0.3118139995671806,0.0008803960096503971,0.81005291005291,0.8068783068783069,-0.0031746031746031633,0.04891760686561229,0.052935519951864685,0.004017913086252392,0.48011776329980027,0.48222386677148593,0.002106103471685661,0.15241486525869744,0.15302464090217066,0.000609775643473226
4,MLG,validation,market,145,20,6,0.5670534554876949,0.5675366645175463,0.0004832090298513281,0.3109336035575302,0.31104957928025373,0.00011597572272353807,0.81005291005291,0.808994708994709,-0.0010582010582009804,0.04891760686561229,0.04876612500696231,-0.00015148185864997943,0.48011776329980027,0.48013267450516034,1.4911205360068625e-05,0.15241486525869744,0.15243547578587036,2.0610527172920667e-05
4,MLG,validation,market,146,20,6,0.5670534554876949,0.5684639834459554,0.0014105279582604657,0.3109336035575302,0.3114033354782859,0.0004697319207557227,0.81005291005291,0.8111111111111111,0.0010582010582010914,0.04891760686561229,0.05242930544284831,0.0035116985772360165,0.48011776329980027,0.48073308372282797,0.0006153204230276987,0.15241486525869744,0.15259769694489653,0.00018283168619909196
