N_STATES,TERM,P_VALUE,PREDICTOR_VALUE,LOG_ODDS_CONTRAST,FITTED_LOG_ODDS,MODEL,PENALTY_GROUP,GROUP_PENALTY_WEIGHT,OBSERVATION_COUNT,NUMERATOR_COUNT,DENOMINATOR_COUNT,OBSERVED_LOG_ODDS,OBSERVED_LOG_ODDS_SE
2,SPXT_LAG_0,0.02,0.021186075949367097,1 vs 0,-3.4722608943604074,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.02370316455696203,1 vs 0,-3.4758976262326535,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.026220253164556964,1 vs 0,-3.479260147629593,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.028737341772151898,1 vs 0,-3.4823616945558418,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.03125443037974683,1 vs 0,-3.485216633372315,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.03377151898734178,1 vs 0,-3.4878393595166135,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.0362886075949367,1 vs 0,-3.490244268426342,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.038805696202531645,1 vs 0,-3.4924457555391024,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.04132278481012659,1 vs 0,-3.494458216292498,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.04383987341772151,1 vs 0,-3.496296046124131,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.04635696202531646,1 vs 0,-3.4979736404716038,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.048874050632911406,1 vs 0,-3.49950539477252,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.051391139240506326,1 vs 0,-3.500905704464482,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.05390822784810127,1 vs 0,-3.502188964985093,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.05642531645569622,1 vs 0,-3.503369571771955,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.05894240506329114,1 vs 0,-3.504461920262672,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.06145949367088609,1 vs 0,-3.505480405894845,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.063976582278481,1 vs 0,-3.506439424106078,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.06649367088607595,1 vs 0,-3.507348270307053,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.0690107594936709,1 vs 0,-3.5081785475219873,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.07152784810126582,1 vs 0,-3.5088849649359233,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.07404493670886077,1 vs 0,-3.5094221520459836,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.07656202531645569,1 vs 0,-3.5097447383492884,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.07907911392405063,1 vs 0,-3.5098073533429583,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.08159620253164558,1 vs 0,-3.509564626524118,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.0841132911392405,1 vs 0,-3.5089711873898866,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.08663037974683545,1 vs 0,-3.5079816654373857,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.0891474683544304,1 vs 0,-3.5065506901637384,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.09166455696202531,1 vs 0,-3.5046328910660645,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.09418164556962026,1 vs 0,-3.502182897641487,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.09669873417721521,1 vs 0,-3.499155339387126,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.09921582278481013,1 vs 0,-3.495504845800104,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.10173291139240508,1 vs 0,-3.4911860463775426,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,0.10425,1 vs 0,-3.4861535706165627,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,SPXT_LAG_0,0.02,-0.021650000000000003,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,232.0,110.0,122.0,-0.10309550902697412,0.13119847202531956
2,SPXT_LAG_0,0.02,-0.011224999999999999,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,232.0,37.0,195.0,-1.6512194464490553,0.17827438453331754
2,SPXT_LAG_0,0.02,-0.00659,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,231.0,16.0,215.0,-2.5696005286372676,0.2554338110661135
2,SPXT_LAG_0,0.02,-0.00322,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,233.0,27.0,206.0,-2.016114407728562,0.2029932298766215
2,SPXT_LAG_0,0.02,-0.0007,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,231.0,15.0,216.0,-2.6367505235173434,0.26293548006421624
2,SPXT_LAG_0,0.02,0.00145,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,232.0,16.0,216.0,-2.57423016653601,0.2553918523571228
2,SPXT_LAG_0,0.02,0.0036750000000000003,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,230.0,13.0,217.0,-2.779509165084355,0.2804848930397132
2,SPXT_LAG_0,0.02,0.00626,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,233.0,22.0,211.0,-2.2407096892759584,0.2217489049175921
2,SPXT_LAG_0,0.02,0.010499999999999999,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,230.0,30.0,200.0,-1.883087563133258,0.19435641594239042
2,SPXT_LAG_0,0.02,0.02112,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,232.0,107.0,125.0,-0.15481491100412106,0.1314170958111432
2,DBLCIX_LAG_0,0.02,-0.07,1 vs 0,-3.6466407353854278,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.06831164556962026,1 vs 0,-3.639951830118353,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.06662329113924051,1 vs 0,-3.633264061072298,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.06493493670886076,1 vs 0,-3.626587510051726,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.06324658227848103,1 vs 0,-3.6199322588611036,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.06155822784810128,1 vs 0,-3.6133083893048976,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.05986987341772153,1 vs 0,-3.606725983187572,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.05818151898734178,1 vs 0,-3.6001951223135937,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.05649316455696203,1 vs 0,-3.5937258884874272,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.05480481012658228,1 vs 0,-3.587328363513538,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.05311645569620254,1 vs 0,-3.5810126291963917,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.05142810126582279,1 vs 0,-3.5747887673404546,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.04973974683544305,1 vs 0,-3.5686668597501923,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.0480513924050633,1 vs 0,-3.5626569882300694,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.04636303797468355,1 vs 0,-3.5567692345845523,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.0446746835443038,1 vs 0,-3.5510136806181065,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.042986329113924054,1 vs 0,-3.545400387296705,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.04129797468354431,1 vs 0,-3.5399349978258603,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.039609620253164564,1 vs 0,-3.5346132988040284,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.037921265822784815,1 vs 0,-3.529429743166127,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.03623291139240507,1 vs 0,-3.5243787838470753,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.034544556962025325,1 vs 0,-3.519454873781792,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.032856202531645576,1 vs 0,-3.5146524659051956,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.031167848101265827,1 vs 0,-3.509966013152207,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.029479493670886085,1 vs 0,-3.5053899684577416,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.027791139240506336,1 vs 0,-3.5009187847567214,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.026102784810126588,1 vs 0,-3.496546914984064,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.024414430379746846,1 vs 0,-3.492268812074689,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.022726075949367097,1 vs 0,-3.488078928963514,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.02103772151898735,1 vs 0,-3.4839717185854586,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.0193493670886076,1 vs 0,-3.479941633875442,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.017661012658227858,1 vs 0,-3.4759831277683837,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.01597265822784811,1 vs 0,-3.4720903252145736,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.01428430379746836,1 vs 0,-3.468244600761934,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.012595949367088619,1 vs 0,-3.464410765734726,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.01090759493670887,1 vs 0,-3.4605525245090942,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.009219240506329121,1 vs 0,-3.4566335814611837,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.007530886075949372,1 vs 0,-3.452617640967142,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.0058425316455696236,1 vs 0,-3.4484684074031127,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.004154177215189875,1 vs 0,-3.4441495851452415,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.00246582278481014,1 vs 0,-3.4396248785696737,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.0007774683544303912,1 vs 0,-3.4348579920525553,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.0009108860759493576,1 vs 0,-3.429812629970031,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.0025992405063291063,1 vs 0,-3.424452496698246,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.004287594936708855,1 vs 0,-3.418741296613347,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.005975949367088604,1 vs 0,-3.412642734091478,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.0076643037974683526,1 vs 0,-3.4061205135087853,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.009352658227848087,1 vs 0,-3.399138339241414,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.011041012658227836,1 vs 0,-3.391661779048457,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.012729367088607585,1 vs 0,-3.3836842824190443,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.014417721518987334,1 vs 0,-3.3752207622532984,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.016106075949367082,1 vs 0,-3.3662866835648098,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.01779443037974683,1 vs 0,-3.356897511367165,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.01948278481012658,1 vs 0,-3.347068710673955,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.021171139240506315,1 vs 0,-3.3368157464987687,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.022859493670886064,1 vs 0,-3.3261540838551933,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.024547848101265812,1 vs 0,-3.31509918775682,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.02623620253164556,1 vs 0,-3.303666523217236,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.02792455696202531,1 vs 0,-3.291871555250031,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.02961291139240506,1 vs 0,-3.2797297488687946,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.03130126582278481,1 vs 0,-3.2672565690871145,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.03298962025316454,1 vs 0,-3.2544674809185805,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.03467797468354429,1 vs 0,-3.2413779493767816,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.03636632911392404,1 vs 0,-3.228003439475306,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.03805468354430379,1 vs 0,-3.2143742137634335,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.03974303797468354,1 vs 0,-3.2006298978276497,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.041431392405063286,1 vs 0,-3.1869591340914156,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.043119746835443035,1 vs 0,-3.173550796189684,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.04480810126582277,1 vs 0,-3.1605937577574106,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.04649645569620252,1 vs 0,-3.1482768924295494,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.04818481012658227,1 vs 0,-3.1367890738410544,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.049873164556962016,1 vs 0,-3.126319175626881,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.051561518987341765,1 vs 0,-3.1170560714219833,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.05324987341772151,1 vs 0,-3.1091886348613165,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.05493822784810126,1 vs 0,-3.1029057395798336,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.056626582278481,1 vs 0,-3.098396259212491,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.05831493670886076,1 vs 0,-3.0958490673942407,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.060003291139240494,1 vs 0,-3.0954530377600404,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.06169164556962026,1 vs 0,-3.0973970439448424,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,0.06338,1 vs 0,-3.1018699595836017,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
2,DBLCIX_LAG_0,0.02,-0.02036,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,232.0,70.0,162.0,-0.8350652919515692,0.14261221307085423
2,DBLCIX_LAG_0,0.02,-0.011380000000000001,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,232.0,31.0,201.0,-1.8558018355551502,0.19159543549458397
2,DBLCIX_LAG_0,0.02,-0.006845,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,232.0,40.0,192.0,-1.5587941796153455,0.17287614994410463
2,DBLCIX_LAG_0,0.02,-0.0036,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,231.0,35.0,196.0,-1.7111297348279457,0.1823679593806984
2,DBLCIX_LAG_0,0.02,-0.00091,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,231.0,36.0,195.0,-1.6782481188369747,0.18031181266916235
2,DBLCIX_LAG_0,0.02,0.002195,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,232.0,31.0,201.0,-1.8558018355551502,0.19159543549458397
2,DBLCIX_LAG_0,0.02,0.0049,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,231.0,36.0,195.0,-1.6782481188369747,0.18031181266916235
2,DBLCIX_LAG_0,0.02,0.00854,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,232.0,27.0,205.0,-2.0112600292637635,0.2030512654781993
2,DBLCIX_LAG_0,0.02,0.01291,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,231.0,28.0,203.0,-1.965761917608045,0.20000431048417563
