SAMPLE_ID,MODEL_ID,PERIOD,CONFIDENCE_LEVEL,PRIMARY_LEVEL,METRIC,VALUE,N_OBSERVATIONS,N_EXCEEDANCES
4,fixed_hmm_transition,full_forecast,0.9,False,var_exceedance_rate,0.13518197573656845,1731,234
4,fixed_hmm_transition,full_forecast,0.9,False,var_exceedance_rate_error,0.03518197573656848,1731,234
4,fixed_hmm_transition,full_forecast,0.9,False,kupiec_lr,21.691662320480646,1731,234
4,fixed_hmm_transition,full_forecast,0.9,False,kupiec_p_value,3.2017988321071336e-06,1731,234
4,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_independence_lr,6.911104955054725,1731,234
4,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_independence_p_value,0.008566203788225946,1731,234
4,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_conditional_coverage_lr,28.60276727553537,1731,234
4,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_conditional_coverage_p_value,6.151598785717362e-07,1731,234
4,fixed_hmm_transition,full_forecast,0.9,False,var_quantile_loss,0.0022514849191338556,1731,234
4,fixed_hmm_transition,full_forecast,0.9,False,fissler_ziegel_joint_var_es_loss,-3.8050162555478173,1731,234
4,fixed_hmm_transition,full_forecast,0.95,True,var_exceedance_rate,0.0854997111496245,1731,148
4,fixed_hmm_transition,full_forecast,0.95,True,var_exceedance_rate_error,0.035499711149624455,1731,148
4,fixed_hmm_transition,full_forecast,0.95,True,kupiec_lr,38.22645760039222,1731,148
4,fixed_hmm_transition,full_forecast,0.95,True,kupiec_p_value,6.299249748060018e-10,1731,148
4,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_independence_lr,10.062795483156833,1731,148
4,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_independence_p_value,0.0015129348835843613,1731,148
4,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_conditional_coverage_lr,48.289253083549056,1731,148
4,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_conditional_coverage_p_value,3.2667953240952726e-11,1731,148
4,fixed_hmm_transition,full_forecast,0.95,True,var_quantile_loss,0.0014592528787874634,1731,148
4,fixed_hmm_transition,full_forecast,0.95,True,fissler_ziegel_joint_var_es_loss,-3.5441534143012254,1731,148
4,fixed_hmm_transition,full_forecast,0.975,False,var_exceedance_rate,0.0560369728480647,1731,97
4,fixed_hmm_transition,full_forecast,0.975,False,var_exceedance_rate_error,0.031036972848064677,1731,97
4,fixed_hmm_transition,full_forecast,0.975,False,kupiec_lr,50.86301847277309,1731,97
4,fixed_hmm_transition,full_forecast,0.975,False,kupiec_p_value,9.904218253467118e-13,1731,97
4,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_independence_lr,21.681254566121652,1731,97
4,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_independence_p_value,3.2192176509946355e-06,1731,97
4,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_conditional_coverage_lr,72.54427303889474,1731,97
4,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_conditional_coverage_p_value,1.7668971196318168e-16,1731,97
4,fixed_hmm_transition,full_forecast,0.975,False,var_quantile_loss,0.0009151976601897951,1731,97
4,fixed_hmm_transition,full_forecast,0.975,False,fissler_ziegel_joint_var_es_loss,-3.327626215973568,1731,97
4,fixed_hmm_transition,full_forecast,0.99,True,var_exceedance_rate,0.025996533795493933,1731,45
4,fixed_hmm_transition,full_forecast,0.99,True,var_exceedance_rate_error,0.015996533795493924,1731,45
