SAMPLE_ID,MODEL_ID,PERIOD,CONFIDENCE_LEVEL,PRIMARY_LEVEL,METRIC,VALUE,N_OBSERVATIONS,N_EXCEEDANCES
8,fixed_hmm_transition,full_forecast,0.9,False,var_exceedance_rate,0.12016175621028308,1731,208
8,fixed_hmm_transition,full_forecast,0.9,False,var_exceedance_rate_error,0.0201617562102831,1731,208
8,fixed_hmm_transition,full_forecast,0.9,False,kupiec_lr,7.393877433637044,1731,208
8,fixed_hmm_transition,full_forecast,0.9,False,kupiec_p_value,0.006544625564203642,1731,208
8,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_independence_lr,7.8292776869766385,1731,208
8,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_independence_p_value,0.0051406638769565605,1731,208
8,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_conditional_coverage_lr,15.223155120613683,1731,208
8,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_conditional_coverage_p_value,0.0004946908379557826,1731,208
8,fixed_hmm_transition,full_forecast,0.9,False,var_quantile_loss,0.0020486089660580417,1731,208
8,fixed_hmm_transition,full_forecast,0.9,False,fissler_ziegel_joint_var_es_loss,-3.9514474410990728,1731,208
8,fixed_hmm_transition,full_forecast,0.95,True,var_exceedance_rate,0.0854997111496245,1731,148
8,fixed_hmm_transition,full_forecast,0.95,True,var_exceedance_rate_error,0.035499711149624455,1731,148
8,fixed_hmm_transition,full_forecast,0.95,True,kupiec_lr,38.22645760039222,1731,148
8,fixed_hmm_transition,full_forecast,0.95,True,kupiec_p_value,6.299249748060018e-10,1731,148
8,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_independence_lr,10.062795483156833,1731,148
8,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_independence_p_value,0.0015129348835843613,1731,148
8,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_conditional_coverage_lr,48.289253083549056,1731,148
8,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_conditional_coverage_p_value,3.2667953240952726e-11,1731,148
8,fixed_hmm_transition,full_forecast,0.95,True,var_quantile_loss,0.0013441007773733378,1731,148
8,fixed_hmm_transition,full_forecast,0.95,True,fissler_ziegel_joint_var_es_loss,-3.6624084459590827,1731,148
8,fixed_hmm_transition,full_forecast,0.975,False,var_exceedance_rate,0.05719237435008666,1731,99
8,fixed_hmm_transition,full_forecast,0.975,False,var_exceedance_rate_error,0.032192374350086636,1731,99
8,fixed_hmm_transition,full_forecast,0.975,False,kupiec_lr,54.26436943240083,1731,99
8,fixed_hmm_transition,full_forecast,0.975,False,kupiec_p_value,1.7525090078530982e-13,1731,99
8,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_independence_lr,10.242127528515653,1731,99
8,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_independence_p_value,0.0013726917334807602,1731,99
8,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_conditional_coverage_lr,64.50649696091648,1731,99
8,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_conditional_coverage_p_value,9.83087471519946e-15,1731,99
8,fixed_hmm_transition,full_forecast,0.975,False,var_quantile_loss,0.000859146267653099,1731,99
8,fixed_hmm_transition,full_forecast,0.975,False,fissler_ziegel_joint_var_es_loss,-3.419787711849968,1731,99
8,fixed_hmm_transition,full_forecast,0.99,True,var_exceedance_rate,0.02830733679953784,1731,49
8,fixed_hmm_transition,full_forecast,0.99,True,var_exceedance_rate_error,0.018307336799537832,1731,49
8,fixed_hmm_transition,full_forecast,0.99,True,kupiec_lr,39.18218678546987,1731,49
8,fixed_hmm_transition,full_forecast,0.99,True,kupiec_p_value,3.860463171480879e-10,1731,49
8,fixed_hmm_transition,full_forecast,0.99,True,christoffersen_independence_lr,3.5401504564453035,1731,49
8,fixed_hmm_transition,full_forecast,0.99,True,christoffersen_independence_p_value,0.059900027466587354,1731,49
8,fixed_hmm_transition,full_forecast,0.99,True,christoffersen_conditional_coverage_lr,42.72233724191517,1731,49
8,fixed_hmm_transition,full_forecast,0.99,True,christoffersen_conditional_coverage_p_value,5.283994305556701e-10,1731,49
8,fixed_hmm_transition,full_forecast,0.99,True,var_quantile_loss,0.0004517947007164481,1731,49
8,fixed_hmm_transition,full_forecast,0.99,True,fissler_ziegel_joint_var_es_loss,-3.201124718636212,1731,49
8,fixed_hmm_transition,covid_19_market_stress,0.9,False,var_exceedance_rate,0.24731182795698925,93,23
8,fixed_hmm_transition,covid_19_market_stress,0.9,False,var_exceedance_rate_error,0.14731182795698927,93,23
8,fixed_hmm_transition,covid_19_market_stress,0.9,False,kupiec_lr,16.627948562967333,93,23
8,fixed_hmm_transition,covid_19_market_stress,0.9,False,kupiec_p_value,4.5475936953477295e-05,93,23
8,fixed_hmm_transition,covid_19_market_stress,0.9,False,christoffersen_independence_lr,0.46959818934332986,93,23
8,fixed_hmm_transition,covid_19_market_stress,0.9,False,christoffersen_independence_p_value,0.4931720783183112,93,23
8,fixed_hmm_transition,covid_19_market_stress,0.9,False,christoffersen_conditional_coverage_lr,17.097546752310663,93,23
8,fixed_hmm_transition,covid_19_market_stress,0.9,False,christoffersen_conditional_coverage_p_value,0.00019378265225634755,93,23
8,fixed_hmm_transition,covid_19_market_stress,0.9,False,var_quantile_loss,0.007948543994599945,93,23
8,fixed_hmm_transition,covid_19_market_stress,0.9,False,fissler_ziegel_joint_var_es_loss,-1.7368842078107172,93,23
8,fixed_hmm_transition,covid_19_market_stress,0.9,False,stress_period_tail_risk,0.01249595630346808,93,23
8,fixed_hmm_transition,covid_19_market_stress,0.95,True,var_exceedance_rate,0.21505376344086022,93,20
8,fixed_hmm_transition,covid_19_market_stress,0.95,True,var_exceedance_rate_error,0.16505376344086017,93,20
8,fixed_hmm_transition,covid_19_market_stress,0.95,True,kupiec_lr,30.490975546061122,93,20
8,fixed_hmm_transition,covid_19_market_stress,0.95,True,kupiec_p_value,3.354231988005963e-08,93,20
8,fixed_hmm_transition,covid_19_market_stress,0.95,True,christoffersen_independence_lr,0.9703873286559883,93,20
8,fixed_hmm_transition,covid_19_market_stress,0.95,True,christoffersen_independence_p_value,0.3245835992534883,93,20
8,fixed_hmm_transition,covid_19_market_stress,0.95,True,christoffersen_conditional_coverage_lr,31.46136287471711,93,20
8,fixed_hmm_transition,covid_19_market_stress,0.95,True,christoffersen_conditional_coverage_p_value,1.473166570541083e-07,93,20
8,fixed_hmm_transition,covid_19_market_stress,0.95,True,var_quantile_loss,0.005556320266570026,93,20
8,fixed_hmm_transition,covid_19_market_stress,0.95,True,fissler_ziegel_joint_var_es_loss,-1.0460525095330053,93,20
8,fixed_hmm_transition,covid_19_market_stress,0.95,True,stress_period_tail_risk,0.008767038987281123,93,20
8,fixed_hmm_transition,covid_19_market_stress,0.975,False,var_exceedance_rate,0.12903225806451613,93,12
8,fixed_hmm_transition,covid_19_market_stress,0.975,False,var_exceedance_rate_error,0.1040322580645161,93,12
8,fixed_hmm_transition,covid_19_market_stress,0.975,False,kupiec_lr,21.109608717530904,93,12
8,fixed_hmm_transition,covid_19_market_stress,0.975,False,kupiec_p_value,4.337477303458197e-06,93,12
8,fixed_hmm_transition,covid_19_market_stress,0.975,False,christoffersen_independence_lr,0.2991455291073919,93,12
8,fixed_hmm_transition,covid_19_market_stress,0.975,False,christoffersen_independence_p_value,0.5844185937349886,93,12
8,fixed_hmm_transition,covid_19_market_stress,0.975,False,christoffersen_conditional_coverage_lr,21.408754246638296,93,12
8,fixed_hmm_transition,covid_19_market_stress,0.975,False,christoffersen_conditional_coverage_p_value,2.2446471596560243e-05,93,12
8,fixed_hmm_transition,covid_19_market_stress,0.975,False,var_quantile_loss,0.004096143301401286,93,12
8,fixed_hmm_transition,covid_19_market_stress,0.975,False,fissler_ziegel_joint_var_es_loss,-0.002682009607074779,93,12
8,fixed_hmm_transition,covid_19_market_stress,0.975,False,stress_period_tail_risk,0.011723660302232632,93,12
8,fixed_hmm_transition,covid_19_market_stress,0.99,True,var_exceedance_rate,0.11827956989247312,93,11
8,fixed_hmm_transition,covid_19_market_stress,0.99,True,var_exceedance_rate_error,0.10827956989247312,93,11
8,fixed_hmm_transition,covid_19_market_stress,0.99,True,kupiec_lr,35.35414599810831,93,11
8,fixed_hmm_transition,covid_19_market_stress,0.99,True,kupiec_p_value,2.748827983291777e-09,93,11
8,fixed_hmm_transition,covid_19_market_stress,0.99,True,christoffersen_independence_lr,0.10412631965355956,93,11
8,fixed_hmm_transition,covid_19_market_stress,0.99,True,christoffersen_independence_p_value,0.7469329794682622,93,11
8,fixed_hmm_transition,covid_19_market_stress,0.99,True,christoffersen_conditional_coverage_lr,35.45827231776187,93,11
8,fixed_hmm_transition,covid_19_market_stress,0.99,True,christoffersen_conditional_coverage_p_value,1.996797375963834e-08,93,11
8,fixed_hmm_transition,covid_19_market_stress,0.99,True,var_quantile_loss,0.0027932586457011977,93,11
8,fixed_hmm_transition,covid_19_market_stress,0.99,True,fissler_ziegel_joint_var_es_loss,1.7983140886210551,93,11
8,fixed_hmm_transition,covid_19_market_stress,0.99,True,stress_period_tail_risk,0.006675562755195812,93,11
8,group_weighted_multinomial_logistic_gam,full_forecast,0.9,False,var_exceedance_rate,0.12073945696129405,1731,209
8,group_weighted_multinomial_logistic_gam,full_forecast,0.9,False,var_exceedance_rate_error,0.020739456961294075,1731,209
8,group_weighted_multinomial_logistic_gam,full_forecast,0.9,False,kupiec_lr,7.811984790634142,1731,209
8,group_weighted_multinomial_logistic_gam,full_forecast,0.9,False,kupiec_p_value,0.005190086998186136,1731,209
8,group_weighted_multinomial_logistic_gam,full_forecast,0.9,False,christoffersen_independence_lr,8.662652734341009,1731,209
8,group_weighted_multinomial_logistic_gam,full_forecast,0.9,False,christoffersen_independence_p_value,0.0032479811390414837,1731,209
8,group_weighted_multinomial_logistic_gam,full_forecast,0.9,False,christoffersen_conditional_coverage_lr,16.47463752497515,1731,209
8,group_weighted_multinomial_logistic_gam,full_forecast,0.9,False,christoffersen_conditional_coverage_p_value,0.0002645927351881127,1731,209
8,group_weighted_multinomial_logistic_gam,full_forecast,0.9,False,var_quantile_loss,0.002012344454830107,1731,209
8,group_weighted_multinomial_logistic_gam,full_forecast,0.9,False,fissler_ziegel_joint_var_es_loss,-3.9925320714667896,1731,209
8,group_weighted_multinomial_logistic_gam,full_forecast,0.95,True,var_exceedance_rate,0.07972270363951472,1731,138
8,group_weighted_multinomial_logistic_gam,full_forecast,0.95,True,var_exceedance_rate_error,0.02972270363951468,1731,138
8,group_weighted_multinomial_logistic_gam,full_forecast,0.95,True,kupiec_lr,27.489441876404044,1731,138
8,group_weighted_multinomial_logistic_gam,full_forecast,0.95,True,kupiec_p_value,1.5795444907948015e-07,1731,138
8,group_weighted_multinomial_logistic_gam,full_forecast,0.95,True,christoffersen_independence_lr,8.826930004971587,1731,138
8,group_weighted_multinomial_logistic_gam,full_forecast,0.95,True,christoffersen_independence_p_value,0.002968173034995615,1731,138
8,group_weighted_multinomial_logistic_gam,full_forecast,0.95,True,christoffersen_conditional_coverage_lr,36.31637188137563,1731,138
8,group_weighted_multinomial_logistic_gam,full_forecast,0.95,True,christoffersen_conditional_coverage_p_value,1.3001697115129046e-08,1731,138
8,group_weighted_multinomial_logistic_gam,full_forecast,0.95,True,var_quantile_loss,0.0013074808391122742,1731,138
8,group_weighted_multinomial_logistic_gam,full_forecast,0.95,True,fissler_ziegel_joint_var_es_loss,-3.7220069541275413,1731,138
8,group_weighted_multinomial_logistic_gam,full_forecast,0.975,False,var_exceedance_rate,0.04968226458694396,1731,86
8,group_weighted_multinomial_logistic_gam,full_forecast,0.975,False,var_exceedance_rate_error,0.02468226458694394,1731,86
8,group_weighted_multinomial_logistic_gam,full_forecast,0.975,False,kupiec_lr,33.765651237741395,1731,86
8,group_weighted_multinomial_logistic_gam,full_forecast,0.975,False,kupiec_p_value,6.216687003450954e-09,1731,86
8,group_weighted_multinomial_logistic_gam,full_forecast,0.975,False,christoffersen_independence_lr,13.447331067359187,1731,86
8,group_weighted_multinomial_logistic_gam,full_forecast,0.975,False,christoffersen_independence_p_value,0.00024535497467431227,1731,86
8,group_weighted_multinomial_logistic_gam,full_forecast,0.975,False,christoffersen_conditional_coverage_lr,47.21298230510058,1731,86
8,group_weighted_multinomial_logistic_gam,full_forecast,0.975,False,christoffersen_conditional_coverage_p_value,5.595400216944013e-11,1731,86
8,group_weighted_multinomial_logistic_gam,full_forecast,0.975,False,var_quantile_loss,0.0008145070712680041,1731,86
8,group_weighted_multinomial_logistic_gam,full_forecast,0.975,False,fissler_ziegel_joint_var_es_loss,-3.504824856003045,1731,86
8,group_weighted_multinomial_logistic_gam,full_forecast,0.99,True,var_exceedance_rate,0.02368573079145003,1731,41
8,group_weighted_multinomial_logistic_gam,full_forecast,0.99,True,var_exceedance_rate_error,0.01368573079145002,1731,41
8,group_weighted_multinomial_logistic_gam,full_forecast,0.99,True,kupiec_lr,23.65660064543806,1731,41
8,group_weighted_multinomial_logistic_gam,full_forecast,0.99,True,kupiec_p_value,1.1515026890132472e-06,1731,41
8,group_weighted_multinomial_logistic_gam,full_forecast,0.99,True,christoffersen_independence_lr,0.8848060994408229,1731,41
8,group_weighted_multinomial_logistic_gam,full_forecast,0.99,True,christoffersen_independence_p_value,0.3468886977094652,1731,41
8,group_weighted_multinomial_logistic_gam,full_forecast,0.99,True,christoffersen_conditional_coverage_lr,24.541406744878884,1731,41
8,group_weighted_multinomial_logistic_gam,full_forecast,0.99,True,christoffersen_conditional_coverage_p_value,4.687067805370895e-06,1731,41
8,group_weighted_multinomial_logistic_gam,full_forecast,0.99,True,var_quantile_loss,0.00042800195982420065,1731,41
8,group_weighted_multinomial_logistic_gam,full_forecast,0.99,True,fissler_ziegel_joint_var_es_loss,-3.2588077810254705,1731,41
8,group_weighted_multinomial_logistic_gam,covid_19_market_stress,0.9,False,var_exceedance_rate,0.25806451612903225,93,24
8,group_weighted_multinomial_logistic_gam,covid_19_market_stress,0.9,False,var_exceedance_rate_error,0.15806451612903227,93,24
8,group_weighted_multinomial_logistic_gam,covid_19_market_stress,0.9,False,kupiec_lr,18.85361138911182,93,24
8,group_weighted_multinomial_logistic_gam,covid_19_market_stress,0.9,False,kupiec_p_value,1.411436214582924e-05,93,24
8,group_weighted_multinomial_logistic_gam,covid_19_market_stress,0.9,False,christoffersen_independence_lr,0.15729867619792515,93,24
8,group_weighted_multinomial_logistic_gam,covid_19_market_stress,0.9,False,christoffersen_independence_p_value,0.6916558358141061,93,24
