DATE,MODEL_ID,REALIZED_RETURN,SIMULATION_MEAN,SIMULATION_STD,VAR_90,ES_90,VAR_95,ES_95,VAR_975,ES_975,VAR_99,ES_99
2017-01-03,fixed_hmm_transition,0.007186799999999999,0.0007438645844413331,0.006153842130170033,-0.005575369027472336,-0.010210880835626013,-0.007711286824138367,-0.013896402670284733,-0.009914744773763228,-0.01910924544552283,-0.017594671502977107,-0.029111126735429572
2017-01-03,group_weighted_multinomial_logistic_gam,0.007186799999999999,0.0008503450447506657,0.005514218558408489,-0.0053498515143292034,-0.008824408415267973,-0.007198809291003265,-0.01145498645255837,-0.008987026324091853,-0.014855583318382269,-0.012285219302191397,-0.021896567029175643
2017-01-03,normal,0.007186799999999999,0.000584600097950189,0.00840786239876346,-0.01016718099625862,-0.014216163357711645,-0.013122221674678136,-0.016894740763468225,-0.015924015792569572,-0.01930558164263399,-0.019116944934181767,-0.022180115956116
2017-01-04,fixed_hmm_transition,0.0061542,0.0009337335157243796,0.006192802358063797,-0.00580269050266361,-0.009980900371697864,-0.007823044788987312,-0.01324919374205856,-0.010267401995748509,-0.017608584759083168,-0.01484366663312539,-0.025755038150696786
2017-01-04,group_weighted_multinomial_logistic_gam,0.0061542,0.0009367086792681547,0.0057993397020268235,-0.005644838449836244,-0.009083508404580208,-0.007498003163957036,-0.011682919068672344,-0.009496515041886594,-0.014984674400425575,-0.01253979148848448,-0.02136028229131334
2017-01-04,normal,0.0061542,0.0006218216132677415,0.008358081452936662,-0.010041643900875483,-0.013933527217420975,-0.013038561978751514,-0.016519567683822962,-0.01557535990262173,-0.01887552562908369,-0.01854127739674818,-0.021830346353794283
2017-01-05,fixed_hmm_transition,-0.0011296000000000001,0.0007109933938077084,0.006610579938754971,-0.006767688683874441,-0.010995928258908536,-0.008986072956206043,-0.014236601242104662,-0.01166001420386601,-0.01827770628713479,-0.01630824314539785,-0.02559315690294607
2017-01-05,group_weighted_multinomial_logistic_gam,-0.0011296000000000001,0.0008136719166832773,0.006010162629390871,-0.00646784464659868,-0.00969344389929596,-0.008553672419759094,-0.011983651403185941,-0.010522141657682367,-0.01451939034957206,-0.013138086893550636,-0.018835277650447096
2017-01-05,normal,-0.0011296000000000001,0.0004564082961128978,0.008222062103142412,-0.010147907038625293,-0.013956707063042424,-0.01301998209406202,-0.016461801130367677,-0.01560821895784784,-0.018774539983865718,-0.01896514771793699,-0.021467215797962562
2017-01-06,fixed_hmm_transition,0.0018494000000000004,0.0006051832650646684,0.006441041370753439,-0.006822711782413537,-0.010503088306607677,-0.009084290626458822,-0.013198542410061636,-0.011072854315338188,-0.016465429857287675,-0.014658876776817488,-0.022302096887359225
2017-01-06,group_weighted_multinomial_logistic_gam,0.0018494000000000004,0.0005596353313492401,0.005957072154783277,-0.006685217224410737,-0.00984046690211122,-0.008707373567449392,-0.012079411185948557,-0.01050188275831897,-0.01461718777926464,-0.013085082986654005,-0.01910179182143256
2017-01-06,normal,0.0018494000000000004,0.0005332560923502872,0.008326833178814531,-0.010300564042815989,-0.014193964594706671,-0.01321527386505933,-0.016782130318473157,-0.015903856769675963,-0.019138556324510645,-0.019221179334818102,-0.02182779688287019
2017-01-09,fixed_hmm_transition,-0.0053542,0.0005555115608721572,0.006439372269430261,-0.006964087283005939,-0.010375356853525045,-0.009178226507123324,-0.01279628145985582,-0.011104073297799914,-0.015514441099690739,-0.014011450240493285,-0.020231489074416457
2017-01-09,group_weighted_multinomial_logistic_gam,-0.0053542,0.0004656073811980023,0.00599559689389977,-0.0068348307205014875,-0.00990060214706482,-0.00902771377067256,-0.011975050388303498,-0.010830768359082867,-0.014092255693140324,-0.013098535975176491,-0.01746121393704234
2017-01-09,normal,-0.0053542,0.00044407015936882626,0.00827376974505487,-0.010075565416839136,-0.014185192798321162,-0.013105217828524439,-0.016905778224957976,-0.016063692412500323,-0.019420963167078753,-0.019150529707400107,-0.022462790656120016
2017-01-10,fixed_hmm_transition,0.0005025999999999996,0.00042042547186561574,0.006045162869198775,-0.006278094219669584,-0.00981364651118871,-0.008159643557170053,-0.012558103690409914,-0.010200333128916094,-0.016121989538702763,-0.013344501594244499,-0.02305575875401846
2017-01-10,group_weighted_multinomial_logistic_gam,0.0005025999999999996,0.0004066393084950687,0.005446793120746297,-0.006131461657641921,-0.008957535943178227,-0.007907855279365323,-0.011003552982602995,-0.00964673640100227,-0.013326422860409949,-0.012096204258769283,-0.017200556077861983
2017-01-10,normal,0.0005025999999999996,0.000491826936785236,0.00835310089814487,-0.010154211459364834,-0.014120574478928841,-0.013060960539252578,-0.016771860270537457,-0.01606612953850425,-0.01913859378709511,-0.018942050891819877,-0.021714851422753614
2017-01-11,fixed_hmm_transition,0.0061519999999999995,-0.00015502824298790072,0.005988669046384941,-0.006531634444603698,-0.010623850482456471,-0.008532178757217481,-0.0137741532501248,-0.011153993718879063,-0.017990006137661985,-0.016083516437403154,-0.025572675404296023
2017-01-11,group_weighted_multinomial_logistic_gam,0.0061519999999999995,-9.356555807970291e-05,0.00548618454852291,-0.006224540420458653,-0.009520370912676736,-0.008069314037798904,-0.011914707906971307,-0.009721347939936094,-0.015061198559340266,-0.012509353244962398,-0.021153349043347407
2017-01-11,normal,0.0061519999999999995,0.0006183804738478391,0.008331110897685831,-0.00997196447242621,-0.013916049523497348,-0.01297792067154816,-0.01646540806487913,-0.01561462056929579,-0.018728918165173122,-0.01866722002541738,-0.02140051001245581
