DATE,MODEL_ID,REALIZED_RETURN,SIMULATION_MEAN,SIMULATION_STD,VAR_90,ES_90,VAR_95,ES_95,VAR_975,ES_975,VAR_99,ES_99
2017-01-03,fixed_hmm_transition,0.0048596,0.0006787540817267728,0.006442506455194869,-0.006653170965844765,-0.009994489705672894,-0.008745850335020792,-0.012363102472266182,-0.011006076639736417,-0.015000632610248869,-0.013996442345820833,-0.0191171552034386
2017-01-03,group_weighted_multinomial_logistic_gam,0.0048596,0.0005608602323535525,0.005998040890345014,-0.00652672906353837,-0.00960612687560395,-0.008606823138776235,-0.011713839822016308,-0.010575581712109849,-0.013937491080828476,-0.013180329291027734,-0.01721495056544954
2017-01-03,normal,0.0048596,0.0007226186314603148,0.009331242880769818,-0.011318234718760034,-0.01557883420772702,-0.01445849541290851,-0.01838122115786217,-0.017461405986008278,-0.020930992224375538,-0.021014183893977256,-0.023817716564690724
2017-01-04,fixed_hmm_transition,0.007098800000000001,0.00047111481716074924,0.006324333420299262,-0.006531219971424437,-0.010148771335801866,-0.0087299434733286,-0.012774200854526426,-0.010872367254312844,-0.01591800458896556,-0.014112145153501477,-0.021555641933134754
2017-01-04,group_weighted_multinomial_logistic_gam,0.007098800000000001,0.0003770836666624891,0.006047117931361633,-0.006409112187160645,-0.009739247851129767,-0.00851971355700516,-0.012125959885193733,-0.01034776876308024,-0.014940658582639299,-0.013009582788241094,-0.020027153724570236
2017-01-04,normal,0.007098800000000001,0.0006816485547901207,0.009350312342807712,-0.011336433868005714,-0.015739589759998045,-0.014734588258166308,-0.018558636351810754,-0.017331880103795855,-0.02117118383215218,-0.021496111002396238,-0.02411947330289973
2017-01-05,fixed_hmm_transition,-0.0034758000000000002,2.954417533059312e-05,0.005913522890026039,-0.005692628998367582,-0.01002288528739853,-0.007594132556871032,-0.013472431190454518,-0.009748983368539485,-0.018452477938479275,-0.018129561667336373,-0.027710633212560783
2017-01-05,group_weighted_multinomial_logistic_gam,-0.0034758000000000002,7.792827732942534e-05,0.005216974090767123,-0.005418633356224747,-0.00864536326732392,-0.007136696761706844,-0.011064652914291947,-0.008667131883848921,-0.01431214266828727,-0.01141003495912882,-0.021310110249268474
2017-01-05,normal,-0.0034758000000000002,0.0005314123852022457,0.009336802914551807,-0.011377928962264828,-0.015717688906566007,-0.014665802406584343,-0.018583850688114432,-0.017750317216021612,-0.021161385930708765,-0.020647990327155953,-0.02425292199245862
2017-01-06,fixed_hmm_transition,0.0028269999999999997,0.00041457427407526115,0.00495674610236532,-0.0047470082534127895,-0.0076590601869127575,-0.006343369137583067,-0.00984056324292178,-0.007828629048599394,-0.012665180086325854,-0.010694142778613597,-0.018273011250025593
2017-01-06,group_weighted_multinomial_logistic_gam,0.0028269999999999997,0.0003949088694988387,0.004410254848127666,-0.004577253103663679,-0.006957971903057988,-0.006098304720188025,-0.008665178832094243,-0.007377421216486255,-0.010698328777585411,-0.009035250175715185,-0.014618952199938938
2017-01-06,normal,0.0028269999999999997,0.00043886673059866137,0.009283716437160009,-0.011548902669408079,-0.015999989291387982,-0.015018722785400148,-0.01891513171183537,-0.018237525684243718,-0.02145872443648215,-0.02148426892944995,-0.024253638390419625
2017-01-09,fixed_hmm_transition,-0.0063912,0.0007386344879059616,0.005180926202248189,-0.004355572272615974,-0.007538265487103345,-0.006064173471997492,-0.009914557760170136,-0.007651533584707068,-0.013107855939188158,-0.010954891080863303,-0.01948342881810968
2017-01-09,group_weighted_multinomial_logistic_gam,-0.0063912,0.0006874360551063874,0.004677357778197509,-0.004219032535678708,-0.006647616901276778,-0.005857672306825407,-0.008359306921986281,-0.006996864225162421,-0.010376999370695557,-0.00877999761039391,-0.014255589486131792
2017-01-09,normal,-0.0063912,0.0007452779421680923,0.009340845808917718,-0.011263389326259433,-0.015640119199179372,-0.014708512765290047,-0.018476911911925582,-0.017414396783228724,-0.020995866987414118,-0.021035372374681102,-0.02396170366728889
2017-01-10,fixed_hmm_transition,0.0005482,0.0009059881135652468,0.0052993104270162095,-0.004107796486088775,-0.006921909117676041,-0.005468402344442439,-0.009135638883842329,-0.006830468339452632,-0.012182863829836714,-0.009870498735376168,-0.018501863596498153
2017-01-10,group_weighted_multinomial_logistic_gam,0.0005482,0.0007954106107557308,0.004583643202191072,-0.004012846654048191,-0.006194996839944288,-0.005254759563773404,-0.007822322964685154,-0.0064199588553747146,-0.009859423773720045,-0.008237628612047411,-0.013989041098338201
2017-01-10,normal,0.0005482,0.0007625872526571412,0.00930246682209819,-0.01127058167442234,-0.01553273059814638,-0.014537171232105744,-0.018355920315849802,-0.017601868166916224,-0.02082248504687482,-0.020610411667711697,-0.02362755599848332
2017-01-11,fixed_hmm_transition,0.0047388,0.0007571879462634388,0.005419433313167408,-0.004304637004388498,-0.007550633528704784,-0.005829415300737308,-0.010112449754109111,-0.00746305866498733,-0.01367932251851831,-0.011115939699078436,-0.02117866801829078
2017-01-11,group_weighted_multinomial_logistic_gam,0.0047388,0.0007338447273283419,0.004907130026884837,-0.004189343614387327,-0.00677609027161936,-0.005583446221775375,-0.008735684732209046,-0.006962777087726863,-0.011268300721216365,-0.008715210490522441,-0.016626823758335376
2017-01-11,normal,0.0047388,0.000681416750044158,0.009216327462907447,-0.0114170276103414,-0.015582089759379006,-0.014586795721916191,-0.018309307971493133,-0.017182815789859897,-0.02079913353195806,-0.020947292871165497,-0.02382197255805478
2017-01-12,fixed_hmm_transition,-0.0043098,0.0010557741196852767,0.005997935281217428,-0.004990322366822512,-0.008634253998973399,-0.007070669044216627,-0.011360370042720969,-0.008888357413088667,-0.014862495268061902,-0.01274099016981781,-0.021799667839598254
2017-01-12,group_weighted_multinomial_logistic_gam,-0.0043098,0.0009247227712374663,0.005200164387365068,-0.0048390646327752624,-0.007798057615093894,-0.006726456551259613,-0.009914908155493979,-0.008332345940740195,-0.012358527091851139,-0.0105060642151162,-0.01702465615311958
2017-01-12,normal,-0.0043098,0.000819771381370651,0.009333394130769845,-0.011206265741729195,-0.015485777393235773,-0.014446516602768404,-0.018310164243989065,-0.0175294106735165,-0.020733822408033026,-0.02087884184436107,-0.023294690253569388
2017-01-13,fixed_hmm_transition,0.0026378,0.0010882686813423862,0.005766046661580105,-0.005180413060588762,-0.008252432615724465,-0.006998946916370186,-0.010450659407891506,-0.008802418851846593,-0.013117922099545829,-0.011500808397168289,-0.017899520185103754
2017-01-13,group_weighted_multinomial_logistic_gam,0.0026378,0.0009989824816591536,0.0052061009979438395,-0.0050172406781930495,-0.007721715903750082,-0.00675048144752509,-0.009604687931838999,-0.008369738999113906,-0.011761687036248624,-0.010367384785425383,-0.015599800927966131
2017-01-13,normal,0.0026378,0.0006199661995495275,0.009272066992462366,-0.011305902114486656,-0.015689616157848627,-0.014580806490463057,-0.018545417506051754,-0.01725947625831777,-0.021238369738298565,-0.021477171187056967,-0.02435575150233008
2017-01-17,fixed_hmm_transition,-0.006596,0.0013086353254497516,0.006502381100928444,-0.006044063338544224,-0.009602947805036673,-0.008191342610691208,-0.012189097524909884,-0.010210328042609036,-0.015286279817743924,-0.013880281979893333,-0.021076192295443615
2017-01-17,group_weighted_multinomial_logistic_gam,-0.006596,0.0011785850834492375,0.005744349073323483,-0.005894962963357103,-0.008823841593215332,-0.007920363064127738,-0.010807145733806537,-0.009586669424839779,-0.012896146753455977,-0.011715218757709953,-0.016538352093048162
2017-01-17,normal,-0.006596,0.000791293580066726,0.009182469726875126,-0.010863647725653453,-0.015322388245735745,-0.014162404464297592,-0.01817295087114772,-0.01717469921405491,-0.020793583336741698,-0.020839549330519257,-0.023864674470384685
2017-01-18,fixed_hmm_transition,0.0014314,0.0014604639810237568,0.007302415015163775,-0.0072358193014515565,-0.011247922115191468,-0.009913696265692122,-0.014083380739471178,-0.01231169645959744,-0.01723252686323598,-0.016122467903583307,-0.022110480175097473
2017-01-18,group_weighted_multinomial_logistic_gam,0.0014314,0.0014558414753525284,0.0069212233626788555,-0.007028136229957454,-0.01059133508550498,-0.009457749690482159,-0.013067267223563394,-0.011602630564331775,-0.01571311661697808,-0.014907403777423311,-0.019814501492975978
2017-01-18,normal,0.0014314,0.0010786406645586588,0.009101794263393418,-0.010436704091784718,-0.014889210519347506,-0.013715548925127795,-0.017761264778073903,-0.017114311711671798,-0.020254042108796673,-0.020171892926235134,-0.022961433751202943
2017-01-19,fixed_hmm_transition,-0.005915,0.001174950288594271,0.008095718289686629,-0.00897183799184859,-0.012747797467281635,-0.011559337570419303,-0.015391885825106876,-0.013981526868985383,-0.018021893422100695,-0.017454177073715254,-0.021864604594110278
2017-01-19,group_weighted_multinomial_logistic_gam,-0.005915,0.0011557912952984918,0.008029372666243173,-0.008868991769850256,-0.01264283863251767,-0.011403760486282409,-0.015294926353228511,-0.013808870397711873,-0.018030821650389113,-0.017269401574204677,-0.02232055292992736
2017-01-19,normal,-0.005915,0.0011221545778694179,0.00910962644213318,-0.010587036456305739,-0.0148045297434825,-0.013904393545808417,-0.017544997629097687,-0.01668050664673737,-0.019984895996313538,-0.019882388567369385,-0.022921329311259783
2017-01-20,fixed_hmm_transition,0.001207,0.0005832618729721289,0.008755510267791427,-0.010472786264726893,-0.014588589150922416,-0.013438978279067667,-0.017376709483570885,-0.016085958270894478,-0.02007034364416497,-0.019530054819001816,-0.02377943789381534
2017-01-20,group_weighted_multinomial_logistic_gam,0.001207,0.0005386315968005729,0.008686665692595545,-0.010438559444504789,-0.014505228430856587,-0.013321908849844475,-0.017278807734824368,-0.01604891188943293,-0.019978586139450784,-0.018979149524681264,-0.023824177989148296
2017-01-20,normal,0.001207,0.000943630803640395,0.009002147140904368,-0.01067334869635281,-0.014906854994831239,-0.013767318885773342,-0.017713889435057466,-0.01670327174255604,-0.020215731755834385,-0.020094203858085555,-0.023312174284827528
2017-01-23,fixed_hmm_transition,-0.004173200000000001,0.00033865803919144673,0.009597878610493167,-0.011538031275034884,-0.01639880745412869,-0.01511872723192209,-0.019645889163435497,-0.018379668456705984,-0.022764384358699315,-0.02203033643177477,-0.0269704812411408
2017-01-23,group_weighted_multinomial_logistic_gam,-0.004173200000000001,0.00020440939244196858,0.009261606318250152,-0.011447162571654191,-0.0160526216933073,-0.014891751735296567,-0.019092014028498958,-0.018025232794636394,-0.021932253337130534,-0.02146328023482929,-0.02545985292323312
2017-01-23,normal,-0.004173200000000001,0.0007339367596621135,0.008973301504595136,-0.010620358141525659,-0.015013602503867867,-0.013950372386119314,-0.017887873903057242,-0.016986338790835373,-0.02051612493353128,-0.020351155483177223,-0.023724360005972493
2017-01-24,fixed_hmm_transition,0.009577999999999998,0.00046501697635927127,0.009544593254503853,-0.011224546560901225,-0.01588335254081874,-0.014433300242875702,-0.019103419233936582,-0.017452730411256192,-0.022423944014329466,-0.021355190509615922,-0.027248661018745055
2017-01-24,group_weighted_multinomial_logistic_gam,0.009577999999999998,0.00038087711029270575,0.00922954372497718,-0.01099466158694122,-0.015509090625257379,-0.014146526885917407,-0.018562355644025374,-0.0169660759215476,-0.021695357680909803,-0.020786901199282143,-0.026333341232000387
2017-01-24,normal,0.009577999999999998,0.0009558820641130857,0.008903515178169471,-0.010498990692668053,-0.014686837146453054,-0.013591283103029083,-0.017431407061477628,-0.01647745025666249,-0.019870728190481145,-0.01944989421187253,-0.02316428089535415
2017-01-25,fixed_hmm_transition,0.0081252,0.000372194108490803,0.008121848860291875,-0.009544105506502093,-0.013484942851378363,-0.012199516444583409,-0.016216705110631155,-0.014660696086924873,-0.019082210625958395,-0.01841360188471154,-0.0234913479926443
2017-01-25,group_weighted_multinomial_logistic_gam,0.0081252,0.00025534870145234886,0.007680724323320803,-0.009411803952301854,-0.013069621447595927,-0.011879230712482236,-0.0156083555516832,-0.014080818274174813,-0.018273336131200198,-0.017225564939121252,-0.022626585509412687
2017-01-25,normal,0.0081252,0.001062287615379574,0.00889905220950103,-0.01009986307968699,-0.014596199207045,-0.013642220013437166,-0.017486990993093,-0.01685600456344696,-0.019945208478189133,-0.019930079360540077,-0.022495098965298665
2017-01-26,fixed_hmm_transition,-0.0038156000000000006,0.0007671326847976743,0.007172725670416962,-0.0077146943715633845,-0.011451729195215012,-0.010273884614842242,-0.01410283333379135,-0.012576550855825186,-0.01688034291282529,-0.01567947732780012,-0.021376541570690456
2017-01-26,group_weighted_multinomial_logistic_gam,-0.0038156000000000006,0.0007005633754813607,0.006761565103944737,-0.007531082021654583,-0.01094937359720847,-0.009985303028719498,-0.013313465936352731,-0.012159431055566529,-0.015617670525309513,-0.014882845661032469,-0.019031385454518025
