SAMPLE_ID,MODEL_ID,PERIOD,CONFIDENCE_LEVEL,PRIMARY_LEVEL,METRIC,VALUE,N_OBSERVATIONS,N_EXCEEDANCES
5,fixed_hmm_transition,full_forecast,0.9,False,var_exceedance_rate,0.1369150779896014,1731,237
5,fixed_hmm_transition,full_forecast,0.9,False,var_exceedance_rate_error,0.03691507798960142,1731,237
5,fixed_hmm_transition,full_forecast,0.9,False,kupiec_lr,23.78394043275307,1731,237
5,fixed_hmm_transition,full_forecast,0.9,False,kupiec_p_value,1.0777796897642588e-06,1731,237
5,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_independence_lr,11.446181264224379,1731,237
5,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_independence_p_value,0.0007164107571027393,1731,237
5,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_conditional_coverage_lr,35.23012169697745,1731,237
5,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_conditional_coverage_p_value,2.2380834466700748e-08,1731,237
5,fixed_hmm_transition,full_forecast,0.9,False,var_quantile_loss,0.002199213811380588,1731,237
5,fixed_hmm_transition,full_forecast,0.9,False,fissler_ziegel_joint_var_es_loss,-3.7897373381462414,1731,237
5,fixed_hmm_transition,full_forecast,0.95,True,var_exceedance_rate,0.0878105141536684,1731,152
5,fixed_hmm_transition,full_forecast,0.95,True,var_exceedance_rate_error,0.03781051415366836,1731,152
5,fixed_hmm_transition,full_forecast,0.95,True,kupiec_lr,42.94031417284714,1731,152
5,fixed_hmm_transition,full_forecast,0.95,True,kupiec_p_value,5.6435621901358874e-11,1731,152
5,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_independence_lr,10.16674220793152,1731,152
5,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_independence_p_value,0.001429967245978441,1731,152
5,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_conditional_coverage_lr,53.10705638077866,1731,152
5,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_conditional_coverage_p_value,2.9373062667163205e-12,1731,152
5,fixed_hmm_transition,full_forecast,0.95,True,var_quantile_loss,0.0014497261822767624,1731,152
5,fixed_hmm_transition,full_forecast,0.95,True,fissler_ziegel_joint_var_es_loss,-3.4666751143654384,1731,152
5,fixed_hmm_transition,full_forecast,0.975,False,var_exceedance_rate,0.05834777585210861,1731,101
5,fixed_hmm_transition,full_forecast,0.975,False,var_exceedance_rate_error,0.03334777585210859,1731,101
5,fixed_hmm_transition,full_forecast,0.975,False,kupiec_lr,57.75143593233224,1731,101
5,fixed_hmm_transition,full_forecast,0.975,False,kupiec_p_value,2.974228559716427e-14,1731,101
5,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_independence_lr,4.0855015434481174,1731,101
5,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_independence_p_value,0.04325261296992534,1731,101
5,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_conditional_coverage_lr,61.83693747578036,1731,101
5,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_conditional_coverage_p_value,3.734905675415734e-14,1731,101
5,fixed_hmm_transition,full_forecast,0.975,False,var_quantile_loss,0.0009447009578405443,1731,101
5,fixed_hmm_transition,full_forecast,0.975,False,fissler_ziegel_joint_var_es_loss,-3.159196779289777,1731,101
5,fixed_hmm_transition,full_forecast,0.99,True,var_exceedance_rate,0.033506643558636626,1731,58
5,fixed_hmm_transition,full_forecast,0.99,True,var_exceedance_rate_error,0.023506643558636617,1731,58
5,fixed_hmm_transition,full_forecast,0.99,True,kupiec_lr,59.85628804569569,1731,58
5,fixed_hmm_transition,full_forecast,0.99,True,kupiec_p_value,1.0204281032759255e-14,1731,58
5,fixed_hmm_transition,full_forecast,0.99,True,christoffersen_independence_lr,3.6783991851186215,1731,58
5,fixed_hmm_transition,full_forecast,0.99,True,christoffersen_independence_p_value,0.05512174900170249,1731,58
