DATE,MODEL_ID,REALIZED_RETURN,SIMULATION_MEAN,SIMULATION_STD,VAR_90,ES_90,VAR_95,ES_95,VAR_975,ES_975,VAR_99,ES_99
2017-01-03,fixed_hmm_transition,0.008632,0.0013077001788462585,0.010391173646834785,-0.011686135094962084,-0.01661940008060752,-0.015661371531808983,-0.019689934375174346,-0.018422293129493478,-0.022461486730430042,-0.022493381702539044,-0.025940886561543447
2017-01-03,group_weighted_multinomial_logistic_gam,0.008632,0.001061303265836548,0.010206475566762208,-0.011698900589835831,-0.016641859072047738,-0.01566632981415023,-0.01972330555155291,-0.018407845996465767,-0.022528933272289577,-0.02238439487123396,-0.026196140695791112
2017-01-03,normal,0.008632,0.0006247467851805894,0.009123206902995411,-0.011043196794511698,-0.015489829795472098,-0.014542299256880076,-0.018343158311707925,-0.017452959535241907,-0.020860938589454054,-0.020703888090742723,-0.024048075703113497
2017-01-04,fixed_hmm_transition,0.0075658,0.00047656957947566844,0.009752461175132562,-0.011797982636315284,-0.016207600593417446,-0.015062095434201178,-0.019189460379663504,-0.01811213750205934,-0.02194929472226184,-0.021470738840941344,-0.025492510952017614
2017-01-04,group_weighted_multinomial_logistic_gam,0.0075658,0.0002813651247055459,0.009604645304453992,-0.011816111193562394,-0.01621712830618315,-0.015020002026110882,-0.01921298235749884,-0.018111940506438256,-0.022018951240628377,-0.021470498158980625,-0.025650577554361377
2017-01-04,normal,0.0075658,0.0006440750467100765,0.009230252326553775,-0.01107484039280712,-0.015418260719710855,-0.01428252882084243,-0.01828490577685647,-0.017303307060365185,-0.020925983913221452,-0.02087506751017206,-0.02403576845653902
2017-01-05,fixed_hmm_transition,-0.0048564,-9.805074502903133e-06,0.008033281421630747,-0.009804660282796251,-0.013294817596921056,-0.012395542167185334,-0.015642693944745698,-0.014721886859391815,-0.017845783061592374,-0.017387063113809557,-0.02065146820443333
2017-01-05,group_weighted_multinomial_logistic_gam,-0.0048564,-0.0003168912439742126,0.007598177222667042,-0.009790687944390811,-0.013355231429194973,-0.012340151121956284,-0.01577047911324247,-0.014640041797829323,-0.018160302640567533,-0.017244584915693847,-0.021615350151417082
2017-01-05,normal,-0.0048564,0.0005131296711775254,0.00920251040391216,-0.011379637757578656,-0.015658183434382463,-0.014766209799572395,-0.018424733767089998,-0.017690428420606648,-0.020833465996054287,-0.02085962710265477,-0.023613650067878803
2017-01-06,fixed_hmm_transition,0.003471,-0.00032052323984363467,0.0070563406106548526,-0.007953041184693576,-0.011715928361007972,-0.010191046605643347,-0.014449860197033558,-0.012254441159202541,-0.017796612490329426,-0.01595580681923893,-0.023873233096449988
2017-01-06,group_weighted_multinomial_logistic_gam,0.003471,-0.0005389017411366877,0.006345682972176813,-0.007875676706520608,-0.011044100007532252,-0.010024487337825117,-0.013233791199123953,-0.011851153459923807,-0.015643224657458484,-0.014533657219947779,-0.019642454765862204
2017-01-06,normal,0.003471,0.0006582040388633904,0.009168244049128117,-0.011168737210901065,-0.015593871044623057,-0.014493124372350447,-0.018485748101494115,-0.017673045834408152,-0.021068131510692804,-0.020752627345559403,-0.024209026549236574
2017-01-09,fixed_hmm_transition,-0.0042506,-2.3166051834108672e-05,0.006526585547181227,-0.007191417898400689,-0.010409599673561606,-0.009113386375480332,-0.012731326780605595,-0.011322960807854535,-0.015363987714695979,-0.014169849393924232,-0.019681565844695433
2017-01-09,group_weighted_multinomial_logistic_gam,-0.0042506,-0.0002215467600265911,0.006162170699326264,-0.0070892775012762295,-0.010052655395963157,-0.008971125245734584,-0.012154310216054292,-0.010935889734915692,-0.014502195255291589,-0.013100249801937025,-0.018402904764116098
2017-01-09,normal,-0.0042506,0.0007127892026721049,0.009171070035947661,-0.011132377781356576,-0.015480414008790995,-0.014182915699453099,-0.01844526319140827,-0.017551880806590443,-0.02120214461214136,-0.020680185179405994,-0.024398631501601712
2017-01-10,fixed_hmm_transition,0.0034354000000000008,0.0005210624209656963,0.006129377975910157,-0.005937426343880361,-0.008590330588394427,-0.007807235810192649,-0.010392531800412108,-0.009287720994907432,-0.012244728711539647,-0.01127101663070498,-0.015373534928087608
