SAMPLE_ID,MODEL_ID,PERIOD,CONFIDENCE_LEVEL,PRIMARY_LEVEL,METRIC,VALUE,N_OBSERVATIONS,N_EXCEEDANCES
10,fixed_hmm_transition,full_forecast,0.9,False,var_exceedance_rate,0.15944540727902945,1731,276
10,fixed_hmm_transition,full_forecast,0.9,False,var_exceedance_rate_error,0.05944540727902947,1731,276
10,fixed_hmm_transition,full_forecast,0.9,False,kupiec_lr,58.67671240509367,1731,276
10,fixed_hmm_transition,full_forecast,0.9,False,kupiec_p_value,1.858279898423563e-14,1731,276
10,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_independence_lr,30.863100374921714,1731,276
10,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_independence_p_value,2.7688667347569164e-08,1731,276
10,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_conditional_coverage_lr,89.53981278001538,1731,276
10,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_conditional_coverage_p_value,3.603103184577972e-20,1731,276
10,fixed_hmm_transition,full_forecast,0.9,False,var_quantile_loss,0.002401622373385385,1731,276
10,fixed_hmm_transition,full_forecast,0.9,False,fissler_ziegel_joint_var_es_loss,-3.1948708559279497,1731,276
10,fixed_hmm_transition,full_forecast,0.95,True,var_exceedance_rate,0.0999422299248989,1731,173
10,fixed_hmm_transition,full_forecast,0.95,True,var_exceedance_rate_error,0.04994222992489886,1731,173
10,fixed_hmm_transition,full_forecast,0.95,True,kupiec_lr,71.35552719552447,1731,173
10,fixed_hmm_transition,full_forecast,0.95,True,kupiec_p_value,2.983210216670012e-17,1731,173
10,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_independence_lr,38.98281370359496,1731,173
10,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_independence_p_value,4.2755296717439966e-10,1731,173
10,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_conditional_coverage_lr,110.33834089911943,1731,173
10,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_conditional_coverage_p_value,1.0973210302663055e-24,1731,173
10,fixed_hmm_transition,full_forecast,0.95,True,var_quantile_loss,0.0015910363041679893,1731,173
10,fixed_hmm_transition,full_forecast,0.95,True,fissler_ziegel_joint_var_es_loss,-3.0147921027885003,1731,173
10,fixed_hmm_transition,full_forecast,0.975,False,var_exceedance_rate,0.07567879838243789,1731,131
10,fixed_hmm_transition,full_forecast,0.975,False,var_exceedance_rate_error,0.05067879838243787,1731,131
10,fixed_hmm_transition,full_forecast,0.975,False,kupiec_lr,119.38793751543642,1731,131
10,fixed_hmm_transition,full_forecast,0.975,False,kupiec_p_value,8.612597048123591e-28,1731,131
10,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_independence_lr,33.57419335712257,1731,131
10,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_independence_p_value,6.85968205335142e-09,1731,131
10,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_conditional_coverage_lr,152.962130872559,1731,131
10,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_conditional_coverage_p_value,6.091094128993033e-34,1731,131
10,fixed_hmm_transition,full_forecast,0.975,False,var_quantile_loss,0.0010310498264729598,1731,131
10,fixed_hmm_transition,full_forecast,0.975,False,fissler_ziegel_joint_var_es_loss,-2.7215095466123733,1731,131
10,fixed_hmm_transition,full_forecast,0.99,True,var_exceedance_rate,0.04563835932986713,1731,79
10,fixed_hmm_transition,full_forecast,0.99,True,var_exceedance_rate_error,0.03563835932986712,1731,79
10,fixed_hmm_transition,full_forecast,0.99,True,kupiec_lr,118.7377059992109,1731,79
10,fixed_hmm_transition,full_forecast,0.99,True,kupiec_p_value,1.1953549211888291e-27,1731,79
10,fixed_hmm_transition,full_forecast,0.99,True,christoffersen_independence_lr,20.259152857585832,1731,79
10,fixed_hmm_transition,full_forecast,0.99,True,christoffersen_independence_p_value,6.762913764967855e-06,1731,79
10,fixed_hmm_transition,full_forecast,0.99,True,christoffersen_conditional_coverage_lr,138.99685885679673,1731,79
10,fixed_hmm_transition,full_forecast,0.99,True,christoffersen_conditional_coverage_p_value,6.564710796208163e-31,1731,79
10,fixed_hmm_transition,full_forecast,0.99,True,var_quantile_loss,0.0005480748877366275,1731,79
10,fixed_hmm_transition,full_forecast,0.99,True,fissler_ziegel_joint_var_es_loss,-2.4231404698192294,1731,79
10,fixed_hmm_transition,covid_19_market_stress,0.9,False,var_exceedance_rate,0.25806451612903225,93,24
10,fixed_hmm_transition,covid_19_market_stress,0.9,False,var_exceedance_rate_error,0.15806451612903227,93,24
10,fixed_hmm_transition,covid_19_market_stress,0.9,False,kupiec_lr,18.85361138911182,93,24
10,fixed_hmm_transition,covid_19_market_stress,0.9,False,kupiec_p_value,1.411436214582924e-05,93,24
10,fixed_hmm_transition,covid_19_market_stress,0.9,False,christoffersen_independence_lr,2.0938319504290774,93,24
10,fixed_hmm_transition,covid_19_market_stress,0.9,False,christoffersen_independence_p_value,0.14789470249110628,93,24
10,fixed_hmm_transition,covid_19_market_stress,0.9,False,christoffersen_conditional_coverage_lr,20.947443339540897,93,24
10,fixed_hmm_transition,covid_19_market_stress,0.9,False,christoffersen_conditional_coverage_p_value,2.826965274725777e-05,93,24
10,fixed_hmm_transition,covid_19_market_stress,0.9,False,var_quantile_loss,0.008350319762479937,93,24
10,fixed_hmm_transition,covid_19_market_stress,0.9,False,fissler_ziegel_joint_var_es_loss,2.118736860531352,93,24
10,fixed_hmm_transition,covid_19_market_stress,0.9,False,stress_period_tail_risk,0.004646311994695257,93,24
10,fixed_hmm_transition,covid_19_market_stress,0.95,True,var_exceedance_rate,0.20430107526881722,93,19
10,fixed_hmm_transition,covid_19_market_stress,0.95,True,var_exceedance_rate_error,0.15430107526881717,93,19
10,fixed_hmm_transition,covid_19_market_stress,0.95,True,kupiec_lr,27.256043240445365,93,19
10,fixed_hmm_transition,covid_19_market_stress,0.95,True,kupiec_p_value,1.78217232351055e-07,93,19
10,fixed_hmm_transition,covid_19_market_stress,0.95,True,christoffersen_independence_lr,3.4624516507861074,93,19
