DATE,MODEL_ID,REALIZED_RETURN,SIMULATION_MEAN,SIMULATION_STD,VAR_90,ES_90,VAR_95,ES_95,VAR_975,ES_975,VAR_99,ES_99
2017-01-03,fixed_hmm_transition,0.0078558,-0.0001993939854520795,0.007689019743069946,-0.009774845656589608,-0.013903825369551197,-0.012643373833765485,-0.016682744514868536,-0.015204947935068035,-0.01964746332602459,-0.01863539999087806,-0.024144147038768278
2017-01-03,group_weighted_multinomial_logistic_gam,0.0078558,-0.00010724869059944467,0.0077955558941763614,-0.009575770669442134,-0.013553814149125244,-0.012269239455636122,-0.01626105166650377,-0.014497400511521841,-0.019234068351375755,-0.017413751413440336,-0.024465404329157905
2017-01-03,normal,0.0078558,0.0008563367055588074,0.009613986840005135,-0.011396586187396003,-0.01612029056435467,-0.015062377164403555,-0.019137305958035603,-0.018347360567806104,-0.021739427306593017,-0.021569738357919192,-0.024634370170365297
2017-01-04,fixed_hmm_transition,0.0095888,-5.096083008655843e-05,0.009758472455639326,-0.01201596771524055,-0.017347884400820766,-0.015801604103937276,-0.020963496050041285,-0.019559814121195805,-0.024484664218582915,-0.023657348857854955,-0.029020854454336224
2017-01-04,group_weighted_multinomial_logistic_gam,0.0095888,-5.009124293670173e-05,0.009781463804758016,-0.011944485362037086,-0.017244813734028138,-0.015637525814177936,-0.02092035979674256,-0.01934080722434737,-0.024569574224026874,-0.023377077231660943,-0.029610793472628575
2017-01-04,normal,0.0095888,0.0007925262144484201,0.009564796976440923,-0.011494455312415625,-0.01600873594306972,-0.015031087950903192,-0.01893443980627867,-0.01790506589039443,-0.021569003830603378,-0.021574045237170495,-0.024783076770136848
2017-01-05,fixed_hmm_transition,-0.0043798000000000005,0.00042232943086695744,0.009909984627184013,-0.011876518610515632,-0.01721663976442127,-0.015694121859851282,-0.02081854720768635,-0.019230453375770597,-0.024397979507548732,-0.02355656337860273,-0.02966152302483097
2017-01-05,group_weighted_multinomial_logistic_gam,-0.0043798000000000005,0.0005687410452410486,0.009689192805684768,-0.011487698613898829,-0.016436498601307973,-0.014979218510212371,-0.019782244026024128,-0.018142551946861193,-0.023201987602452283,-0.021950825946911934,-0.028314461853558893
2017-01-05,normal,-0.0043798000000000005,0.0006636471685161542,0.009742786866852914,-0.011857794562848826,-0.01645213650306211,-0.015353984163814694,-0.01945293136220837,-0.01849044993335115,-0.022166643362338177,-0.022046399145242583,-0.025325452588497183
2017-01-06,fixed_hmm_transition,0.0030064000000000002,-1.036128630446913e-05,0.009020414443982494,-0.01029826304188464,-0.016486598225048946,-0.013731575251440517,-0.02115845966734836,-0.017812792409211395,-0.026979151499099095,-0.025313147782371374,-0.03686782589480281
2017-01-06,group_weighted_multinomial_logistic_gam,0.0030064000000000002,0.00017756829964329883,0.008694754303765677,-0.009805531168938618,-0.015091566276607482,-0.012942050442041362,-0.018960814266238593,-0.015779267788369907,-0.023726810180525065,-0.020100610691425384,-0.032757782171183504
2017-01-06,normal,0.0030064000000000002,0.0007603034995208694,0.009564799368685189,-0.01158808434143941,-0.015996906665049885,-0.015006538250412326,-0.018895805390266675,-0.01791252809753961,-0.02134675875140523,-0.021339552312113638,-0.0242164928887368
