SAMPLE_ID,MODEL_ID,PERIOD,CONFIDENCE_LEVEL,PRIMARY_LEVEL,METRIC,VALUE,N_OBSERVATIONS,N_EXCEEDANCES
2,fixed_hmm_transition,full_forecast,0.9,False,var_exceedance_rate,0.1346042749855575,1731,233
2,fixed_hmm_transition,full_forecast,0.9,False,var_exceedance_rate_error,0.034604274985557515,1731,233
2,fixed_hmm_transition,full_forecast,0.9,False,kupiec_lr,21.013955162838556,1731,233
2,fixed_hmm_transition,full_forecast,0.9,False,kupiec_p_value,4.559502052249914e-06,1731,233
2,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_independence_lr,6.24110102049076,1731,233
2,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_independence_p_value,0.012481885553701272,1731,233
2,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_conditional_coverage_lr,27.255056183329316,1731,233
2,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_conditional_coverage_p_value,1.2068123552778421e-06,1731,233
2,fixed_hmm_transition,full_forecast,0.9,False,var_quantile_loss,0.0023617459632957246,1731,233
2,fixed_hmm_transition,full_forecast,0.9,False,fissler_ziegel_joint_var_es_loss,-3.73326196309715,1731,233
2,fixed_hmm_transition,full_forecast,0.95,True,var_exceedance_rate,0.08723281340265743,1731,151
2,fixed_hmm_transition,full_forecast,0.95,True,var_exceedance_rate_error,0.03723281340265738,1731,151
2,fixed_hmm_transition,full_forecast,0.95,True,kupiec_lr,41.73999580243503,1731,151
2,fixed_hmm_transition,full_forecast,0.95,True,kupiec_p_value,1.0425433409191226e-10,1731,151
2,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_independence_lr,29.73460467174482,1731,151
2,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_independence_p_value,4.954251096915077e-08,1731,151
2,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_conditional_coverage_lr,71.47460047417985,1731,151
2,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_conditional_coverage_p_value,3.0163915042261957e-16,1731,151
2,fixed_hmm_transition,full_forecast,0.95,True,var_quantile_loss,0.001560385384936635,1731,151
