DATE,MODEL_ID,REALIZED_RETURN,SIMULATION_MEAN,SIMULATION_STD,VAR_90,ES_90,VAR_95,ES_95,VAR_975,ES_975,VAR_99,ES_99
2017-01-03,fixed_hmm_transition,0.007997,-0.00018197220746862878,0.008042804962216417,-0.009035085727635306,-0.013307121309280774,-0.011766910401056513,-0.016294423047206658,-0.014301563533605073,-0.019684405679217306,-0.018223734824312842,-0.02539560631602362
2017-01-03,group_weighted_multinomial_logistic_gam,0.007997,-0.00026465223802418043,0.007512890488046744,-0.008838112960220315,-0.012642428554919899,-0.011453949358547105,-0.015244600969811728,-0.013498374018221508,-0.018086344116703842,-0.016624255820276452,-0.022842018082120923
2017-01-03,normal,0.007997,0.0006758933494212584,0.008786359987609488,-0.010602826088348269,-0.014817681644237041,-0.013623588259728396,-0.017700475144170832,-0.016649595544567852,-0.020415490102362918,-0.020510272622088804,-0.023596014472864416
2017-01-04,fixed_hmm_transition,0.009091000000000002,-0.000487826044385889,0.008037591599655107,-0.009474588622746525,-0.013226954982902899,-0.011828635058249345,-0.015857203426131457,-0.014395954962201354,-0.018750481642883968,-0.017763304036902263,-0.02316315316497057
2017-01-04,group_weighted_multinomial_logistic_gam,0.009091000000000002,-0.0005715924150793326,0.007629196064596492,-0.009322921170853081,-0.012867540421225858,-0.011612212751992045,-0.01530482042776799,-0.013960018219455379,-0.01800312617835647,-0.01670241852339241,-0.022292720594709676
2017-01-04,normal,0.009091000000000002,0.0005992655240076476,0.008758537867931696,-0.010592352103017693,-0.014644055618228954,-0.013617660936723546,-0.017274962705891024,-0.01639458122731923,-0.019676251902739486,-0.01962581612578268,-0.022377963513841744
2017-01-05,fixed_hmm_transition,-0.003444,-0.0006355894866617164,0.007893425010788708,-0.009381877199397422,-0.012752847919031338,-0.011700345327961256,-0.015124545537146624,-0.013909055924013952,-0.01751459913090162,-0.01636647330357227,-0.02130967848845175
2017-01-05,group_weighted_multinomial_logistic_gam,-0.003444,-0.0008997052369001285,0.00724556665379342,-0.009291898217285053,-0.01259275443801569,-0.011547581598773829,-0.014919762401471382,-0.013710181525209916,-0.017331145647229276,-0.01598634762160072,-0.021315220821936966
2017-01-05,normal,-0.003444,0.0006641358410156128,0.008834026041090636,-0.01076180563125711,-0.014981923919164317,-0.014042377586260403,-0.017708398178508448,-0.016718730560306178,-0.020141092909026513,-0.02005323784956936,-0.022906918293293485
2017-01-06,fixed_hmm_transition,0.0032704,-0.0005288043962496886,0.00852350377781896,-0.010096984606585467,-0.013850138033399635,-0.01262986802012892,-0.01643366390959054,-0.01512393655005144,-0.019101404899640472,-0.017676400047587228,-0.023186910546215952
2017-01-06,group_weighted_multinomial_logistic_gam,0.0032704,-0.0008432027283475291,0.007788657535980387,-0.010083512773970143,-0.013725365948139587,-0.012529397666075963,-0.01625819578786075,-0.014938294516832684,-0.01892052566319355,-0.01734175475539523,-0.02309451371123432
2017-01-06,normal,0.0032704,0.0007087708129378754,0.008816802609290004,-0.010461126693930258,-0.01474735195244926,-0.013819918315188279,-0.017556718876903524,-0.016458620573921914,-0.020008734349015483,-0.019942517540251947,-0.023091695394409837
