SAMPLE_ID,MODEL_ID,PERIOD,CONFIDENCE_LEVEL,PRIMARY_LEVEL,METRIC,VALUE,N_OBSERVATIONS,N_EXCEEDANCES
9,fixed_hmm_transition,full_forecast,0.9,False,var_exceedance_rate,0.12247255921432698,1731,212
9,fixed_hmm_transition,full_forecast,0.9,False,var_exceedance_rate_error,0.022472559214327004,1731,212
9,fixed_hmm_transition,full_forecast,0.9,False,kupiec_lr,9.131429324806504,1731,212
9,fixed_hmm_transition,full_forecast,0.9,False,kupiec_p_value,0.0025125534791459133,1731,212
9,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_independence_lr,20.687750796198316,1731,212
9,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_independence_p_value,5.406073237292241e-06,1731,212
9,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_conditional_coverage_lr,29.81918012100482,1731,212
9,fixed_hmm_transition,full_forecast,0.9,False,christoffersen_conditional_coverage_p_value,3.348476915815043e-07,1731,212
9,fixed_hmm_transition,full_forecast,0.9,False,var_quantile_loss,0.00226541940940912,1731,212
9,fixed_hmm_transition,full_forecast,0.9,False,fissler_ziegel_joint_var_es_loss,-3.820172420997637,1731,212
9,fixed_hmm_transition,full_forecast,0.95,True,var_exceedance_rate,0.08203350664355864,1731,142
9,fixed_hmm_transition,full_forecast,0.95,True,var_exceedance_rate_error,0.0320335066435586,1731,142
9,fixed_hmm_transition,full_forecast,0.95,True,kupiec_lr,31.6008788453737,1731,142
9,fixed_hmm_transition,full_forecast,0.95,True,kupiec_p_value,1.893438781673539e-08,1731,142
9,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_independence_lr,12.500238382092562,1731,142
9,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_independence_p_value,0.00040690009439165847,1731,142
9,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_conditional_coverage_lr,44.10111722746626,1731,142
9,fixed_hmm_transition,full_forecast,0.95,True,christoffersen_conditional_coverage_p_value,2.6519423034072326e-10,1731,142
9,fixed_hmm_transition,full_forecast,0.95,True,var_quantile_loss,0.0014770836984791247,1731,142
9,fixed_hmm_transition,full_forecast,0.95,True,fissler_ziegel_joint_var_es_loss,-3.5267793033128956,1731,142
9,fixed_hmm_transition,full_forecast,0.975,False,var_exceedance_rate,0.05661467359907568,1731,98
9,fixed_hmm_transition,full_forecast,0.975,False,var_exceedance_rate_error,0.03161467359907566,1731,98
9,fixed_hmm_transition,full_forecast,0.975,False,kupiec_lr,52.552877323956864,1731,98
9,fixed_hmm_transition,full_forecast,0.975,False,kupiec_p_value,4.1881869447452023e-13,1731,98
9,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_independence_lr,6.5515132116138375,1731,98
9,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_independence_p_value,0.01047949958373028,1731,98
9,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_conditional_coverage_lr,59.1043905355707,1731,98
9,fixed_hmm_transition,full_forecast,0.975,False,christoffersen_conditional_coverage_p_value,1.4643492431257106e-13,1731,98
9,fixed_hmm_transition,full_forecast,0.975,False,var_quantile_loss,0.0009278622863530183,1731,98
9,fixed_hmm_transition,full_forecast,0.975,False,fissler_ziegel_joint_var_es_loss,-3.275528677041448,1731,98
9,fixed_hmm_transition,full_forecast,0.99,True,var_exceedance_rate,0.028885037550548817,1731,50
9,fixed_hmm_transition,full_forecast,0.99,True,var_exceedance_rate_error,0.01888503755054881,1731,50
9,fixed_hmm_transition,full_forecast,0.99,True,kupiec_lr,41.32145478082481,1731,50
9,fixed_hmm_transition,full_forecast,0.99,True,kupiec_p_value,1.29143631286006e-10,1731,50
9,fixed_hmm_transition,full_forecast,0.99,True,christoffersen_independence_lr,1.3749816212359178,1731,50
9,fixed_hmm_transition,full_forecast,0.99,True,christoffersen_independence_p_value,0.24095781283530004,1731,50
9,fixed_hmm_transition,full_forecast,0.99,True,christoffersen_conditional_coverage_lr,42.696436402060726,1731,50
9,fixed_hmm_transition,full_forecast,0.99,True,christoffersen_conditional_coverage_p_value,5.352869267947756e-10,1731,50
9,fixed_hmm_transition,full_forecast,0.99,True,var_quantile_loss,0.0004550224165248043,1731,50
9,fixed_hmm_transition,full_forecast,0.99,True,fissler_ziegel_joint_var_es_loss,-3.111786116191891,1731,50
9,fixed_hmm_transition,covid_19_market_stress,0.9,False,var_exceedance_rate,0.25806451612903225,93,24
9,fixed_hmm_transition,covid_19_market_stress,0.9,False,var_exceedance_rate_error,0.15806451612903227,93,24
9,fixed_hmm_transition,covid_19_market_stress,0.9,False,kupiec_lr,18.85361138911182,93,24
9,fixed_hmm_transition,covid_19_market_stress,0.9,False,kupiec_p_value,1.411436214582924e-05,93,24
9,fixed_hmm_transition,covid_19_market_stress,0.9,False,christoffersen_independence_lr,3.859024002996648,93,24
9,fixed_hmm_transition,covid_19_market_stress,0.9,False,christoffersen_independence_p_value,0.049479103006667045,93,24
