DATE,HARD_STATE,POSTERIOR_STATE_0,POSTERIOR_STATE_1,POSTERIOR_STATE_2,POSTERIOR_STATE_3,MAX_POSTERIOR,POSTERIOR_ENTROPY,NORMALIZED_POSTERIOR_ENTROPY
2019-05-28,0,0.9483790478744574,9.625783997780328e-06,0.05161036673834632,9.596031984863062e-07,0.9483790478744574,0.2033643549309429,0.14669637317622716
2019-05-29,0,0.6879712615075638,6.303565110472783e-05,0.31196139969588293,4.30314544855258e-06,0.6879712615075638,0.6213660318984588,0.44822084639838
2019-05-30,0,0.8841507072170437,3.162533608101968e-05,0.11581597181898041,1.6956278948372197e-06,0.8841507072170437,0.3588843085029266,0.2588803060650185
2019-05-31,0,0.32474284912747414,0.0011405347746607359,0.6740475616051796,6.905449268537665e-05,0.6740475616051796,0.639516617568233,0.46131372636588674
2019-06-03,0,0.8629282812969875,3.620111652361659e-05,0.13703401423878467,1.503347704300412e-06,0.8629282812969875,0.39996512100948195,0.2885138483044669
2019-06-04,0,0.3432737048733359,0.00023596628101116022,0.6564778984299585,1.2430415694353078e-05,0.6564778984299585,0.6454381209865107,0.4655851881739649
2019-06-05,0,0.37349419082266455,0.00026851022130227546,0.6262139360165415,2.336293949166963e-05,0.6262139360165415,0.6634015272017845,0.4785430467060896
2019-06-06,0,0.7671511295668094,9.288177726524928e-05,0.23274957451642495,6.414139500265427e-06,0.7671511295668094,0.5435894052785275,0.39211686963755626
2019-06-07,0,0.934009948197481,2.15027946548302e-05,0.0659670228460458,1.5261618182990902e-06,0.934009948197481,0.2433526744879011,0.17554184833538056
2019-06-10,0,0.9048027426510444,1.6731313340754835e-05,0.09517969087060488,8.351650098788864e-07,0.9048027426510444,0.31457220901278093,0.22691588297211276
2019-06-11,0,0.9910223980573801,9.364692621592592e-07,0.008976609308083704,5.6165274045033355e-08,0.9910223980573801,0.05125907309395611,0.03697560527660769
2019-06-12,0,0.9959722439812286,1.1351363183802998e-07,0.004027636997648615,5.507490929836674e-09,0.9959722439812286,0.026232261689363632,0.018922576925273226
2019-06-13,0,0.9909852787996137,1.1997237887885286e-07,0.009014591257459306,9.970548129216963e-09,0.9909852787996137,0.05142496732668294,0.03709527267004123
2019-06-14,0,0.9867864113006355,7.513945349987208e-07,0.013212781060173023,5.624465640153026e-08,0.9867864113006355,0.07030346756709599,0.05071323200817373
2019-06-17,0,0.9956605739540809,1.4459833442359385e-07,0.004339273224557754,8.223026936367114e-09,0.9956605739540809,0.027938283876752335,0.020153211799969338
2019-06-18,0,0.9915878612342596,1.7939918559800898e-07,0.008411948631624325,1.073493039028484e-08,0.9915878612342596,0.04857279045719755,0.035037861957368834
2019-06-19,0,0.9779063425880903,1.4813381872405854e-06,0.02209210226715293,7.380656952783661e-08,0.9779063425880903,0.10609578568510972,0.07653193193356303
2019-06-20,0,0.8931088996842349,4.552410549934896e-05,0.10684248759942909,3.088610836580446e-06,0.8931088996842349,0.34039986681502926,0.24554659988665317
2019-06-21,0,0.5109246152110357,0.0001820531419788228,0.48888474873980425,8.582907181108097e-06,0.5109246152110357,0.6946305398839343,0.5010700175702877
2019-06-24,0,0.6091526365542277,9.809909170153835e-05,0.3907411932517878,8.071102282981443e-06,0.6091526365542277,0.6701320899640932,0.483398121465877
2019-06-25,0,0.8411640254721178,4.446459993679801e-05,0.15878817654176602,3.3333861793144285e-06,0.8411640254721178,0.43818206777323626,0.31608154809145983
2019-06-26,0,0.9706380460858495,5.01006541271746e-06,0.029356704445810136,2.394029277603181e-07,0.9706380460858495,0.13256873500496963,0.09562812828429641
2019-06-27,0,0.9794339637467789,2.077275081182537e-06,0.020563827451873292,1.3152626655385684e-07,0.9794339637467789,0.10025681911296266,0.07232000787478654
2019-06-28,0,0.9911979659787129,5.010643724205664e-07,0.008801506902802759,2.605411185898972e-08,0.9911979659787129,0.05042696210130249,0.03637536407532241
2019-07-01,0,0.9656171881990633,9.018873903554871e-07,0.03438184903077357,6.088277286737615e-08,0.9656171881990633,0.1496730129324506,0.10796625675627809
2019-07-02,0,0.970997595404991,6.750714054673494e-06,0.028995146271276386,5.076096780042895e-07,0.970997595404991,0.1313264320616748,0.0947319961365098
2019-07-03,0,0.9855115693260442,2.0268106462065203e-06,0.014486249467488686,1.5439582091829077e-07,0.9855115693260442,0.07575477962373203,0.05464552244339725
