N_STATES,EVENT_ID,TRANSITION_DATE,FROM_STATE,TO_STATE,RELATIVE_DAY,DESTINATION_POSTERIOR,SOURCE_POSTERIOR,MAX_POSTERIOR,NORMALIZED_POSTERIOR_ENTROPY,ROLLING_MEAN_Z_W5_SPXT,ROLLING_STD_RATIO_W5_SPXT,ROLLING_MEAN_Z_W5_LT11TRUU,ROLLING_STD_RATIO_W5_LT11TRUU,ROLLING_MEAN_Z_W20_SPXT,ROLLING_STD_RATIO_W20_SPXT,ROLLING_MEAN_Z_W20_LT11TRUU,ROLLING_STD_RATIO_W20_LT11TRUU
2,114,2015-10-05,0,1,5,0.0072342890977478876,0.9927657109022522,0.9927657109022522,0.06184157527166582,0.1317589339120637,0.4131359725660187,0.00860350673528396,0.8169743949024932,0.10270546229179581,0.7665707527533306,0.051814775994331874,1.4673902333896938
2,114,2015-10-05,0,1,6,0.011772025014021657,0.9882279749859783,0.9882279749859783,0.09232403063443731,0.11683109975423092,0.42750012487807126,0.1777371864117998,0.991288770851063,0.04191290402753748,0.7490710990042235,0.26594914865687996,1.3372284130934036
2,114,2015-10-05,0,1,7,0.018293592144004937,0.9817064078559951,0.9817064078559951,0.13174927232835676,0.2062585922324629,0.5477300034053688,0.08866364977965353,1.0483866683335155,0.06315367739697712,0.7707543164000944,0.2635632503542332,1.33898313427389
2,114,2015-10-05,0,1,8,0.006590694371881252,0.9934093056281187,0.9934093056281187,0.05722887227405401,0.1473843304137205,0.5148466800908631,0.41738741592209816,0.7216806668734204,0.08742884696205101,0.7710168127643157,0.21067583797889636,1.319607792534364
2,114,2015-10-05,0,1,9,0.004446812083000653,0.9955531879169993,0.9955531879169993,0.041144108449388164,0.14082724438177524,0.5161084603652765,0.24427723907450435,0.8066003204204433,0.14525676526505746,0.7193248979854441,0.0583759963266105,1.2098213998183642
2,114,2015-10-05,0,1,10,0.006458231785171954,0.993541768214828,0.993541768214828,0.056268451464077385,0.19774833163781053,0.4698105119813781,-0.12633229726996142,0.8884430114455725,0.1244345293019122,0.7197876570877194,0.12875999625469037,1.0967901418047432
2,115,2015-10-06,1,0,-10,0.01943701778228608,0.9805629822177139,0.9805629822177139,0.13826778717437585,-0.23976277040857846,0.6673774895206228,0.6111753780592976,1.9271672157235948,0.10437961191697329,1.136136063903962,-0.27399289222265555,1.6118957443530404
2,115,2015-10-06,1,0,-9,0.2960181548320117,0.7039818451679882,0.7039818451679882,0.8763689209195311,-0.38918062445567114,0.5282070670865656,0.7010442141256594,1.8738783395011194,0.14483822785876307,1.1123695555508615,-0.11857812778635868,1.449010438457434
2,115,2015-10-06,1,0,-8,0.6322201412940734,0.3677798587059266,0.6322201412940734,0.9489521432898919,-0.40271333392585607,0.522980572251072,0.6366249599541964,1.8592763508115266,-0.0007430332972978238,0.94894558044509,0.022521246834057578,1.4063068444450115
2,115,2015-10-06,1,0,-7,0.7951603947912921,0.20483960520870792,0.7951603947912921,0.7315023405865423,-0.18186509587118965,0.38500755294712474,-0.1395872878402212,1.6931478134796745,-0.08643856723607156,0.8661586596470476,-0.07967473046264598,1.4251705454157293
2,115,2015-10-06,1,0,-6,0.0849922995158185,0.9150077004841815,0.9150077004841815,0.41953009660379387,-0.6043088512909811,0.6573183524624178,0.775802360941925,1.4021269117917297,-0.17865630908959934,0.9407155437088583,0.03491466301725055,1.5027431594275444
2,115,2015-10-06,1,0,-5,0.4499526280482956,0.5500473719517043,0.5500473719517043,0.9927607329537644,-0.4137348189582747,0.6942229322684362,0.3691392502463523,1.145993216433754,-0.14517331658604918,0.9380551415473631,0.08793462529828999,1.4944872535732077
2,115,2015-10-06,1,0,-4,0.41568057902794625,0.5843194209720537,0.5843194209720537,0.9793871967795985,-0.12131668442726973,0.994586669692904,0.2946462032414919,1.1946413498157085,0.025485310830483165,0.8787117361403981,0.05937012061938,1.5022391682545078
2,115,2015-10-06,1,0,-3,0.7872112215411595,0.2127887784588405,0.7872112215411595,0.7467796804771488,-0.04584043882551704,0.9980321255188056,0.22439475321911456,1.1651246792002516,-0.03122650772240495,0.8309051059943963,0.12862744634898776,1.4926680160989003
2,115,2015-10-06,1,0,-2,0.866861592598186,0.13313840740181399,0.866861592598186,0.565982883539329,0.1602194775400814,1.083971966996377,0.6201887716470742,0.8763830894881763,0.014428947680873378,0.8610379828626634,0.14135223729643726,1.4961155277378226
2,115,2015-10-06,1,0,-1,0.5974761104888748,0.40252388951112517,0.5974761104888748,0.9724078426784866,0.7725397029487553,0.5407130739324842,-0.14303358538848884,0.9038867210248986,0.13144503085734302,0.8655598974647296,-0.01300212789423887,1.5188655868525067
2,115,2015-10-06,1,0,0,0.8720938909570956,0.12790610904290442,0.8720938909570956,0.5516675889965021,0.7043181057227719,0.6348118423293024,-0.09425522008993252,0.9356463404347507,0.03207727497961962,0.7849987982035107,0.11404695672170193,1.4574957556430093
2,115,2015-10-06,1,0,1,0.9598529195048866,0.040147080495113396,0.9598529195048866,0.24296614174181713,0.5568534262383862,0.5524321364980521,-0.03010106572987481,0.9080839161412719,0.1098554763159914,0.7592921861885129,0.06758821477294111,1.4550738029501291
2,115,2015-10-06,1,0,2,0.9571586297108853,0.04284137028911462,0.9571586297108853,0.2551714299394111,0.6508848301858563,0.5139517785689869,-0.4357037771798266,0.9940094095464644,0.12181867051257234,0.765338493584212,0.047573179011848724,1.4729262220931394
2,115,2015-10-06,1,0,3,0.9888883649309455,0.011111635069054581,0.9888883649309455,0.08807565203462935,0.4618454350095626,0.5221481114285538,-0.4913747375749181,0.9368362531562296,0.10776278928451952,0.7637376696857187,0.01450197753905035,1.4573871037977315
2,115,2015-10-06,1,0,4,0.9927657109022522,0.0072342890977478876,0.9927657109022522,0.06184157527166582,0.1317589339120637,0.4131359725660187,0.00860350673528396,0.8169743949024932,0.10270546229179581,0.7665707527533306,0.051814775994331874,1.4673902333896938
2,115,2015-10-06,1,0,5,0.9882279749859783,0.011772025014021657,0.9882279749859783,0.09232403063443731,0.11683109975423092,0.42750012487807126,0.1777371864117998,0.991288770851063,0.04191290402753748,0.7490710990042235,0.26594914865687996,1.3372284130934036
2,115,2015-10-06,1,0,6,0.9817064078559951,0.018293592144004937,0.9817064078559951,0.13174927232835676,0.2062585922324629,0.5477300034053688,0.08866364977965353,1.0483866683335155,0.06315367739697712,0.7707543164000944,0.2635632503542332,1.33898313427389
2,115,2015-10-06,1,0,7,0.9934093056281187,0.006590694371881252,0.9934093056281187,0.05722887227405401,0.1473843304137205,0.5148466800908631,0.41738741592209816,0.7216806668734204,0.08742884696205101,0.7710168127643157,0.21067583797889636,1.319607792534364
2,115,2015-10-06,1,0,8,0.9955531879169993,0.004446812083000653,0.9955531879169993,0.041144108449388164,0.14082724438177524,0.5161084603652765,0.24427723907450435,0.8066003204204433,0.14525676526505746,0.7193248979854441,0.0583759963266105,1.2098213998183642
2,115,2015-10-06,1,0,9,0.993541768214828,0.006458231785171954,0.993541768214828,0.056268451464077385,0.19774833163781053,0.4698105119813781,-0.12633229726996142,0.8884430114455725,0.1244345293019122,0.7197876570877194,0.12875999625469037,1.0967901418047432
