N_STATES,FROM_STATE,TO_STATE,RELATIVE_DAY,ROLLING_WINDOW,FEATURE,STATISTIC,EVENT_COUNT,MEDIAN,PERCENTILE_25,PERCENTILE_75
2,0,1,7,5,SPXT,rolling_mean_z,104,0.08230176373494524,-0.15786895124364506,0.31186953108741094
2,0,1,8,5,SPXT,rolling_mean_z,104,0.12045842394211553,-0.13484939389745454,0.2910124170070742
2,0,1,9,5,SPXT,rolling_mean_z,104,0.08509201311024078,-0.12428132438852142,0.2532045379718156
2,0,1,10,5,SPXT,rolling_mean_z,104,0.12687599750529588,-0.21074417690550146,0.23684670100914376
2,1,0,-10,5,SPXT,rolling_mean_z,104,0.05691049441975253,-0.27185063822448063,0.24556623030694322
2,1,0,-9,5,SPXT,rolling_mean_z,104,-0.009218415774758827,-0.2441922912918607,0.24619403641638468
2,1,0,-8,5,SPXT,rolling_mean_z,104,-0.02826186776115279,-0.21984736549240433,0.24671720817425255
2,1,0,-7,5,SPXT,rolling_mean_z,104,0.001035750679453318,-0.23484495588461932,0.2084210354983173
2,1,0,-6,5,SPXT,rolling_mean_z,104,0.0396109482929183,-0.24719180937030372,0.31699661431451714
2,1,0,-5,5,SPXT,rolling_mean_z,104,-0.019681850932118557,-0.3250746450582487,0.31284611836876447
2,1,0,-4,5,SPXT,rolling_mean_z,104,0.02496213907261533,-0.2452386348075962,0.2620984578555712
2,1,0,-3,5,SPXT,rolling_mean_z,104,0.05865440027931236,-0.20945368656942698,0.29641852517170997
2,1,0,-2,5,SPXT,rolling_mean_z,104,0.0705129601243199,-0.24440155999500782,0.36167548243644143
2,1,0,-1,5,SPXT,rolling_mean_z,104,0.121574523692234,-0.17862143097240807,0.37967259090710015
2,1,0,0,5,SPXT,rolling_mean_z,104,0.13817650747524451,-0.15438113952452537,0.3519793658572884
2,1,0,1,5,SPXT,rolling_mean_z,104,0.11620329364478965,-0.09048442883025055,0.33771421592608886
2,1,0,2,5,SPXT,rolling_mean_z,104,0.09876423504919041,-0.13101280100642246,0.28211849712331893
2,1,0,3,5,SPXT,rolling_mean_z,104,0.017358709524934166,-0.22162614946915532,0.2798862976230822
2,1,0,4,5,SPXT,rolling_mean_z,104,0.055515369732104664,-0.189712672239209,0.23527718573553968
2,1,0,5,5,SPXT,rolling_mean_z,104,0.11494768142590636,-0.13387280661610085,0.2825021564124221
2,1,0,6,5,SPXT,rolling_mean_z,104,0.08237151996932732,-0.1651933558537966,0.2459498895960463
2,1,0,7,5,SPXT,rolling_mean_z,104,0.10922767020654968,-0.1873060821530163,0.24131110000961706
2,1,0,8,5,SPXT,rolling_mean_z,104,0.107134983175078,-0.15057942475068484,0.26359821689479285
2,1,0,9,5,SPXT,rolling_mean_z,104,0.11194816334746321,-0.16215895965816263,0.28337410934220214
2,1,0,10,5,SPXT,rolling_mean_z,104,0.05335292646625031,-0.26693282370052146,0.20116638712254806
2,0,1,-10,5,LT11TRUU,rolling_mean_z,104,-0.06482914102395426,-0.4281484325547781,0.3359354988678519
2,0,1,-9,5,LT11TRUU,rolling_mean_z,104,0.02026789843711324,-0.4203279881183252,0.3445512427385209
2,0,1,-8,5,LT11TRUU,rolling_mean_z,104,0.005554858904125481,-0.47739072252329307,0.36211410524411514
2,0,1,-7,5,LT11TRUU,rolling_mean_z,104,0.002373661167262675,-0.28360276038609433,0.3145949640497335
2,0,1,-6,5,LT11TRUU,rolling_mean_z,104,-0.0027957851551390135,-0.3505404627659067,0.3101545422086963
2,0,1,-5,5,LT11TRUU,rolling_mean_z,104,-0.049585901868156104,-0.37937006725622124,0.28125866276553
2,0,1,-4,5,LT11TRUU,rolling_mean_z,104,0.04147588334952909,-0.310046466573762,0.2740346929047385
2,0,1,-3,5,LT11TRUU,rolling_mean_z,104,0.038559785424072096,-0.32065045902997025,0.3254640563173475
2,0,1,-2,5,LT11TRUU,rolling_mean_z,104,-0.02175042167061102,-0.29069418034118366,0.4697446286746252
2,0,1,-1,5,LT11TRUU,rolling_mean_z,104,0.01788200013446645,-0.33330897502456824,0.47047365315599
2,0,1,0,5,LT11TRUU,rolling_mean_z,104,0.05353792476846568,-0.3975956792903289,0.4474099695637381
2,0,1,1,5,LT11TRUU,rolling_mean_z,104,0.01271255381206508,-0.37439944579237394,0.40559047431456763
2,0,1,2,5,LT11TRUU,rolling_mean_z,104,0.140623212815073,-0.5736882290162306,0.5410564779426238
2,0,1,3,5,LT11TRUU,rolling_mean_z,104,0.037897035895558734,-0.5909859917104201,0.496917359343658
2,0,1,4,5,LT11TRUU,rolling_mean_z,104,-0.0054467832691902805,-0.6176285227566428,0.5140162971792941
2,0,1,5,5,LT11TRUU,rolling_mean_z,104,-0.038716809600542634,-0.3543844100312822,0.41745369087495027
2,0,1,6,5,LT11TRUU,rolling_mean_z,104,-0.060454994135769026,-0.35922248158942593,0.36377097906539824
2,0,1,7,5,LT11TRUU,rolling_mean_z,104,-0.024401419784662433,-0.33171837615613703,0.334609999810826
2,0,1,8,5,LT11TRUU,rolling_mean_z,104,-0.038981909411948325,-0.3180657358687691,0.26462364959985435
2,0,1,9,5,LT11TRUU,rolling_mean_z,104,-0.03248696403252098,-0.3055397697798741,0.301008598715217
2,0,1,10,5,LT11TRUU,rolling_mean_z,104,-0.024533969690365358,-0.3309230767219209,0.27655314111308815
2,1,0,-10,5,LT11TRUU,rolling_mean_z,104,-0.03447521261806001,-0.4066753478309573,0.39830022950092503
2,1,0,-9,5,LT11TRUU,rolling_mean_z,104,-0.03367991318384458,-0.4268892084506024,0.25203140855810746
2,1,0,-8,5,LT11TRUU,rolling_mean_z,104,-0.09942466641233268,-0.39898745330020613,0.2916638303631843
2,1,0,-7,5,LT11TRUU,rolling_mean_z,104,0.008073307112474625,-0.4015059015085553,0.31943303560787845
2,1,0,-6,5,LT11TRUU,rolling_mean_z,104,-0.029040666484253012,-0.4772581726175904,0.40559047431456763
2,1,0,-5,5,LT11TRUU,rolling_mean_z,104,-0.1125471070768908,-0.3712182480555116,0.39047978506447134
2,1,0,-4,5,LT11TRUU,rolling_mean_z,104,-0.07331233498892126,-0.518282368432544,0.42885298276537354
2,1,0,-3,5,LT11TRUU,rolling_mean_z,104,-0.12129540085326221,-0.5887989182663275,0.18641920523532135
2,1,0,-2,5,LT11TRUU,rolling_mean_z,104,-0.13786413906608636,-0.5607646132102275,0.2498443351140139
2,1,0,-1,5,LT11TRUU,rolling_mean_z,104,-0.18293110700497056,-0.5659340595326291,0.32254795839188966
2,1,0,0,5,LT11TRUU,rolling_mean_z,104,-0.16503686973511972,-0.5233855398020948,0.25706830497480604
2,1,0,1,5,LT11TRUU,rolling_mean_z,104,-0.054622798284854536,-0.6011923344495202,0.2221414048221711
2,1,0,2,5,LT11TRUU,rolling_mean_z,104,-0.016050775725398987,-0.37718299381212883,0.28808498290921425
2,1,0,3,5,LT11TRUU,rolling_mean_z,104,-0.04839295271683272,-0.33211602587324507,0.3592642822715094
2,1,0,4,5,LT11TRUU,rolling_mean_z,104,-0.001735385909518672,-0.27034776981583414,0.34408731806856185
2,1,0,5,5,LT11TRUU,rolling_mean_z,104,0.03935508485828766,-0.38314773956874526,0.3367970732549189
2,1,0,6,5,LT11TRUU,rolling_mean_z,104,0.08694050100552034,-0.2531825570273475,0.5020205307132083
2,1,0,7,5,LT11TRUU,rolling_mean_z,104,0.06599761590451073,-0.23707774348448252,0.3546250355719186
2,1,0,8,5,LT11TRUU,rolling_mean_z,104,0.09157974770511179,-0.347027890264787,0.3633733293482897
2,1,0,9,5,LT11TRUU,rolling_mean_z,104,-0.03381246308954687,-0.4081333967936859,0.2646899245527052
2,1,0,10,5,LT11TRUU,rolling_mean_z,104,-0.09544816924125513,-0.37956889211477557,0.3551552351947287
2,0,1,-10,5,SPXT,rolling_std_ratio,104,0.6314423633971877,0.4589711058276061,0.8252417499690798
2,0,1,-9,5,SPXT,rolling_std_ratio,104,0.6483757539197836,0.47038654596045704,0.8317818896944026
2,0,1,-8,5,SPXT,rolling_std_ratio,104,0.6035149066316003,0.436227911525564,0.8206708231299048
2,0,1,-7,5,SPXT,rolling_std_ratio,104,0.5837518745658457,0.40778303672280325,0.7551665262275855
2,0,1,-6,5,SPXT,rolling_std_ratio,104,0.6132339453419016,0.4468298018767247,0.7725174372235345
2,0,1,-5,5,SPXT,rolling_std_ratio,104,0.6560725917676431,0.473479570559889,0.8273787893806884
2,0,1,-4,5,SPXT,rolling_std_ratio,104,0.650549459459832,0.48136080362676215,0.8100725423170734
2,0,1,-3,5,SPXT,rolling_std_ratio,104,0.6532338331889317,0.48282953721294924,0.8646852381384375
2,0,1,-2,5,SPXT,rolling_std_ratio,104,0.630726179431244,0.45172505919467676,0.7964515976843084
2,0,1,-1,5,SPXT,rolling_std_ratio,104,0.6547660343359909,0.4859400925124234,0.8202376506162197
2,0,1,0,5,SPXT,rolling_std_ratio,104,0.8218410786868544,0.6017503047970939,1.00781186614793
2,0,1,1,5,SPXT,rolling_std_ratio,104,0.8430631834130242,0.5941724757606158,1.062160075539468
2,0,1,2,5,SPXT,rolling_std_ratio,104,0.8626169039774039,0.5937338266147212,1.1156093952646187
2,0,1,3,5,SPXT,rolling_std_ratio,104,0.9167635998961554,0.6137885224928734,1.1154189058122925
2,0,1,4,5,SPXT,rolling_std_ratio,104,0.9234145798774152,0.6784462443143953,1.1483016327178015
2,0,1,5,5,SPXT,rolling_std_ratio,104,0.7548325486222444,0.4718285021056585,1.0128601690701742
2,0,1,6,5,SPXT,rolling_std_ratio,104,0.6796703754265285,0.4904299773118329,0.9937134728394369
2,0,1,7,5,SPXT,rolling_std_ratio,104,0.674695041162449,0.5382544317569602,0.9652394633408539
2,0,1,8,5,SPXT,rolling_std_ratio,104,0.6739165509307924,0.4901276325552079,0.9750501386470536
2,0,1,9,5,SPXT,rolling_std_ratio,104,0.7140239026106336,0.49885680033005464,0.9602038842640178
2,0,1,10,5,SPXT,rolling_std_ratio,104,0.6823895625299556,0.502670930557688,0.9475756279605893
2,1,0,-10,5,SPXT,rolling_std_ratio,104,0.675538094495556,0.4844968834765807,0.9540572494427462
2,1,0,-9,5,SPXT,rolling_std_ratio,104,0.6984403479131396,0.5388590519783859,0.9363173824850188
2,1,0,-8,5,SPXT,rolling_std_ratio,104,0.7509945590226059,0.5188897783537912,1.0136403631708633
2,1,0,-7,5,SPXT,rolling_std_ratio,104,0.7890102176926304,0.5582486906677486,1.0348085163171723
2,1,0,-6,5,SPXT,rolling_std_ratio,104,0.7264743750468698,0.5276090408173337,1.1002718918473935
2,1,0,-5,5,SPXT,rolling_std_ratio,104,0.7123996919437203,0.5469228768532086,1.0246639691414117
2,1,0,-4,5,SPXT,rolling_std_ratio,104,0.7217459360771978,0.6098863343044545,0.9547694562583477
2,1,0,-3,5,SPXT,rolling_std_ratio,104,0.7762266086075105,0.5941559396905669,1.0435079979549011
2,1,0,-2,5,SPXT,rolling_std_ratio,104,0.7761430896730588,0.5725884786589024,1.0752458345122364
2,1,0,-1,5,SPXT,rolling_std_ratio,104,0.7161568874178426,0.5406558635322959,1.111217231477855
2,1,0,0,5,SPXT,rolling_std_ratio,104,0.6934865499596501,0.5089805718257054,0.9793075487146358
2,1,0,1,5,SPXT,rolling_std_ratio,104,0.7211420803885471,0.5566331980207047,0.9472063346024785
2,1,0,2,5,SPXT,rolling_std_ratio,104,0.6096070621241538,0.4229815145307108,0.8409111783882348
2,1,0,3,5,SPXT,rolling_std_ratio,104,0.6341978212591157,0.3983103947758517,0.8223414642353305
2,1,0,4,5,SPXT,rolling_std_ratio,104,0.5833111422200921,0.4107493370504826,0.7249908244063636
2,1,0,5,5,SPXT,rolling_std_ratio,104,0.5907595459020034,0.4313560923549681,0.8062324619407997
2,1,0,6,5,SPXT,rolling_std_ratio,104,0.6321336854760138,0.463700669382272,0.7957132460961014
2,1,0,7,5,SPXT,rolling_std_ratio,104,0.6342350532360315,0.4288184838180497,0.8479516058133342
2,1,0,8,5,SPXT,rolling_std_ratio,104,0.5962556388692285,0.46536976898591736,0.8846065420819754
2,1,0,9,5,SPXT,rolling_std_ratio,104,0.5664053233892616,0.44782760849643277,0.8503073753023476
2,1,0,10,5,SPXT,rolling_std_ratio,104,0.622005805167869,0.41953765362469714,0.9034263302560559
2,0,1,-10,5,LT11TRUU,rolling_std_ratio,104,1.0970244855547429,0.6464017549084297,1.4281082455773364
2,0,1,-9,5,LT11TRUU,rolling_std_ratio,104,1.0408429764843605,0.6814854998964623,1.4657258909198818
2,0,1,-8,5,LT11TRUU,rolling_std_ratio,104,1.0795255068455143,0.6907160322281518,1.4501793307810487
2,0,1,-7,5,LT11TRUU,rolling_std_ratio,104,1.0646085384559985,0.7532009690909989,1.4794875714191216
2,0,1,-6,5,LT11TRUU,rolling_std_ratio,104,0.9866073397955837,0.6839388756732057,1.5170517654687576
2,0,1,-5,5,LT11TRUU,rolling_std_ratio,104,1.0270916412216105,0.7593154608397361,1.4544365146675848
2,0,1,-4,5,LT11TRUU,rolling_std_ratio,104,1.0230182027158985,0.7352906033321973,1.4065326544384789
2,0,1,-3,5,LT11TRUU,rolling_std_ratio,104,1.0322926987138472,0.74126149722374,1.3514675794519007
2,0,1,-2,5,LT11TRUU,rolling_std_ratio,104,1.0434107244575535,0.7114369005046642,1.316111628612186
2,0,1,-1,5,LT11TRUU,rolling_std_ratio,104,1.0142125154560155,0.7066526559738199,1.3009179147555108
2,0,1,0,5,LT11TRUU,rolling_std_ratio,104,1.3669465336172102,1.0748589983927697,1.6903116599785082
2,0,1,1,5,LT11TRUU,rolling_std_ratio,104,1.4283065510275728,1.1205319321598328,1.7078770827438248
2,0,1,2,5,LT11TRUU,rolling_std_ratio,104,1.4803977723993222,1.070591441693644,1.7348335829774846
2,0,1,3,5,LT11TRUU,rolling_std_ratio,104,1.545339286012792,1.1674946743037804,1.8711499600281727
2,0,1,4,5,LT11TRUU,rolling_std_ratio,104,1.5434329070493336,1.146246062536259,1.8736927740280007
2,0,1,5,5,LT11TRUU,rolling_std_ratio,104,1.1767583261055228,0.8752212487548077,1.6382484083046565
2,0,1,6,5,LT11TRUU,rolling_std_ratio,104,1.1485954297761947,0.8885629603839926,1.5637399919591566
2,0,1,7,5,LT11TRUU,rolling_std_ratio,104,1.1618462857725613,0.9009773827659437,1.5675131315090876
2,0,1,8,5,LT11TRUU,rolling_std_ratio,104,1.0775148959067797,0.8302673349372821,1.5473155085828485
2,0,1,9,5,LT11TRUU,rolling_std_ratio,104,1.138591886924758,0.7905486165309143,1.416713651035797
2,0,1,10,5,LT11TRUU,rolling_std_ratio,104,1.111038910333579,0.7301735803189673,1.547772078272047
2,1,0,-10,5,LT11TRUU,rolling_std_ratio,104,1.199627144207004,0.7354033902790438,1.6329831392877519
2,1,0,-9,5,LT11TRUU,rolling_std_ratio,104,1.2064105538059007,0.7575234408280563,1.646915004739776
2,1,0,-8,5,LT11TRUU,rolling_std_ratio,104,1.2595160419444835,0.8026350339769979,1.7344705308956514
2,1,0,-7,5,LT11TRUU,rolling_std_ratio,104,1.2474040515583564,0.8237809014849504,1.6985491822966403
2,1,0,-6,5,LT11TRUU,rolling_std_ratio,104,1.2781630042822099,0.8678056155929621,1.6799922731730006
2,1,0,-5,5,LT11TRUU,rolling_std_ratio,104,1.2246927812656034,0.8881858217615319,1.688735037923852
2,1,0,-4,5,LT11TRUU,rolling_std_ratio,104,1.2916045666769305,0.9916808797075211,1.7027575195326607
2,1,0,-3,5,LT11TRUU,rolling_std_ratio,104,1.405364532892908,1.1046637982087302,1.7852634967528989
2,1,0,-2,5,LT11TRUU,rolling_std_ratio,104,1.4204380696767047,1.0683409776595894,1.688881915858206
2,1,0,-1,5,LT11TRUU,rolling_std_ratio,104,1.3693499600202381,1.14231165252532,1.6870800635043413
2,1,0,0,5,LT11TRUU,rolling_std_ratio,104,1.2774529652334308,1.0465483288473856,1.5632861798949964
2,1,0,1,5,LT11TRUU,rolling_std_ratio,104,1.1477073113642116,0.9145564890261939,1.4918594189740264
2,1,0,2,5,LT11TRUU,rolling_std_ratio,104,1.1514868213524936,0.8206611297803266,1.3917670906371629
2,1,0,3,5,LT11TRUU,rolling_std_ratio,104,1.0630949418199482,0.8073024433283016,1.3506547811303198
2,1,0,4,5,LT11TRUU,rolling_std_ratio,104,0.93894487442244,0.652908569282805,1.2898548758070594
2,1,0,5,5,LT11TRUU,rolling_std_ratio,104,1.095671595953931,0.7727771882610132,1.4234716083261871
2,1,0,6,5,LT11TRUU,rolling_std_ratio,104,1.0598226993767845,0.7602185443174316,1.3831461559392786
2,1,0,7,5,LT11TRUU,rolling_std_ratio,104,1.0443752441306833,0.727272990768676,1.4145467788605026
2,1,0,8,5,LT11TRUU,rolling_std_ratio,104,1.0796375262258482,0.7462377545939447,1.4278574569038942
2,1,0,9,5,LT11TRUU,rolling_std_ratio,104,1.0017326445336812,0.7470722661299004,1.4554613587036964
2,1,0,10,5,LT11TRUU,rolling_std_ratio,104,1.0597316190504316,0.7575234408280563,1.4182919227409874
2,0,1,-10,20,SPXT,rolling_mean_z,104,0.06439185055726473,-0.07543452126224835,0.14949445650378818
2,0,1,-9,20,SPXT,rolling_mean_z,104,0.07959870965262708,-0.07283610153150416,0.17816426883495312
2,0,1,-8,20,SPXT,rolling_mean_z,104,0.0776280960313244,-0.07494622762157166,0.16174539516719647
2,0,1,-7,20,SPXT,rolling_mean_z,104,0.05816610663863584,-0.09676248992466606,0.17511243358072315
2,0,1,-6,20,SPXT,rolling_mean_z,104,0.03980277793747014,-0.0828809992825693,0.15666190958657933
2,0,1,-5,20,SPXT,rolling_mean_z,104,0.03701252856217424,-0.0856014924234827,0.15557196842435442
2,0,1,-4,20,SPXT,rolling_mean_z,104,0.03943655770696251,-0.08470338090580928,0.1427716994151847
2,0,1,-3,20,SPXT,rolling_mean_z,104,0.026775801166557534,-0.10263073314208515,0.13301454613094701
2,0,1,-2,20,SPXT,rolling_mean_z,104,5.91633980997791e-05,-0.08445923408547093,0.10544339449130495
2,0,1,-1,20,SPXT,rolling_mean_z,104,0.017916759399993255,-0.10743519378517268,0.0917711725523553
2,0,1,0,20,SPXT,rolling_mean_z,104,-0.008660365899699714,-0.13305317086210774,0.12861990336485601
2,0,1,1,20,SPXT,rolling_mean_z,104,-0.019577216580544673,-0.13000133560787788,0.10692571447193086
2,0,1,2,20,SPXT,rolling_mean_z,104,-0.008154633200427332,-0.1520181470848217,0.0991827724554849
2,0,1,3,20,SPXT,rolling_mean_z,104,-0.03019760326526455,-0.12138644066165197,0.07958999012332944
2,0,1,4,20,SPXT,rolling_mean_z,104,-0.022768564303539345,-0.10059036328640014,0.07811638967200117
2,0,1,5,20,SPXT,rolling_mean_z,104,-0.006079385227551045,-0.11765448212219382,0.09746502518381837
2,0,1,6,20,SPXT,rolling_mean_z,104,-0.03323199946089876,-0.11364349864520604,0.10094411737364037
2,0,1,7,20,SPXT,rolling_mean_z,104,-0.011781957388311858,-0.1307424955981908,0.09348891982402174
2,0,1,8,20,SPXT,rolling_mean_z,104,-0.019943436811052324,-0.1383633642044676,0.0872718954346907
2,0,1,9,20,SPXT,rolling_mean_z,104,0.0004951398629898535,-0.15240180637392484,0.10723961752665162
2,0,1,10,20,SPXT,rolling_mean_z,104,-0.0038820638445054853,-0.1459929523400423,0.11608993976391815
2,1,0,-10,20,SPXT,rolling_mean_z,104,0.03512911023384953,-0.11298081441857302,0.1701858995274665
2,1,0,-9,20,SPXT,rolling_mean_z,104,0.03258300767889209,-0.11444569534060361,0.14662573136481205
2,1,0,-8,20,SPXT,rolling_mean_z,104,0.03014153947550824,-0.10013694776291455,0.1443412146887886
2,1,0,-7,20,SPXT,rolling_mean_z,104,0.01988737302129595,-0.09951786118277076,0.11705780751597392
2,1,0,-6,20,SPXT,rolling_mean_z,104,0.0206721306580979,-0.09226321280700159,0.14243163777257054
2,1,0,-5,20,SPXT,rolling_mean_z,104,0.01050515949686366,-0.10615342297839624,0.13250881343167467
2,1,0,-4,20,SPXT,rolling_mean_z,104,0.01510907096610192,-0.08066623884092823,0.12638770386461942
2,1,0,-3,20,SPXT,rolling_mean_z,104,0.02913007407696347,-0.07780623323124988,0.13966754698516803
2,1,0,-2,20,SPXT,rolling_mean_z,104,0.031100687698266186,-0.06530242821820528,0.13995529145199545
2,1,0,-1,20,SPXT,rolling_mean_z,104,0.03472801188615077,-0.0782509292254377,0.14666932901130111
2,1,0,0,20,SPXT,rolling_mean_z,104,0.03298410602659081,-0.09519297465106225,0.15861508414928638
2,1,0,1,20,SPXT,rolling_mean_z,104,0.044197420703561106,-0.06653188184919519,0.13993785239339984
2,1,0,2,20,SPXT,rolling_mean_z,104,0.039227289003815315,-0.06861584935136925,0.14826500287279842
2,1,0,3,20,SPXT,rolling_mean_z,104,0.04409278635198745,-0.07390860363513356,0.12432989495033868
2,1,0,4,20,SPXT,rolling_mean_z,104,0.047336451250768866,-0.08587179783171447,0.1380980317115641
2,1,0,5,20,SPXT,rolling_mean_z,104,0.025398115537505345,-0.041210368768385325,0.16081240553233195
2,1,0,6,20,SPXT,rolling_mean_z,104,0.038320457956844176,-0.051691242984340385,0.14415810457353484
2,1,0,7,20,SPXT,rolling_mean_z,104,0.056108297724355216,-0.0848516129038719,0.15789136321756925
2,1,0,8,20,SPXT,rolling_mean_z,104,0.06629270794418506,-0.08172130188596186,0.1434867008176042
2,1,0,9,20,SPXT,rolling_mean_z,104,0.06744368581149449,-0.0889585112031356,0.1676485165018068
2,1,0,10,20,SPXT,rolling_mean_z,104,0.0730590626792775,-0.07988148120412622,0.1596963057822136
2,0,1,-10,20,LT11TRUU,rolling_mean_z,104,-0.11420398089817292,-0.2529671634305807,0.0968817439332155
2,0,1,-9,20,LT11TRUU,rolling_mean_z,104,-0.06496169092965749,-0.2741254421283581,0.13064883241095251
2,0,1,-8,20,LT11TRUU,rolling_mean_z,104,-0.09442090747206003,-0.28539218411307893,0.11255577028254779
2,0,1,-7,20,LT11TRUU,rolling_mean_z,104,-0.0753668585273115,-0.25894847792541065,0.16201345384782995
2,0,1,-6,20,LT11TRUU,rolling_mean_z,104,-0.07815040654706606,-0.24920605985626956,0.1625767909470659
2,0,1,-5,20,LT11TRUU,rolling_mean_z,104,-0.047332553471211875,-0.2862040522855075,0.16711662521738
2,0,1,-4,20,LT11TRUU,rolling_mean_z,104,-0.05495417304911125,-0.279046357377567,0.20769346510058795
2,0,1,-3,20,LT11TRUU,rolling_mean_z,104,-0.020060410372902203,-0.3020106285405423,0.15704283238398237
2,0,1,-2,20,LT11TRUU,rolling_mean_z,104,0.007808207301069209,-0.27836703911084126,0.18822519770051882
2,0,1,-1,20,LT11TRUU,rolling_mean_z,104,0.03574309992789182,-0.27051345719796227,0.21710450840547246
2,0,1,0,20,LT11TRUU,rolling_mean_z,104,-0.01253820322427971,-0.3168727867174461,0.22162777393757366
2,0,1,1,20,LT11TRUU,rolling_mean_z,104,0.019572011432174845,-0.27541780370895835,0.20663306585496716
2,0,1,2,20,LT11TRUU,rolling_mean_z,104,0.020499860772092992,-0.27480476039508395,0.17511932577417433
2,0,1,3,20,LT11TRUU,rolling_mean_z,104,0.023780470938232334,-0.24852674158954374,0.21654117130623643
2,0,1,4,20,LT11TRUU,rolling_mean_z,104,0.025801857000196916,-0.2828903046429424,0.18366879469199193
2,0,1,5,20,LT11TRUU,rolling_mean_z,104,-0.002663235249436033,-0.27646163421636644,0.21683940859406728
2,0,1,6,20,LT11TRUU,rolling_mean_z,104,0.0016777741623239762,-0.2649297924202403,0.21794951405432647
2,0,1,7,20,LT11TRUU,rolling_mean_z,104,0.0016446366858983777,-0.2057296907858172,0.1936431750961125
2,0,1,8,20,LT11TRUU,rolling_mean_z,104,-0.014725276668372575,-0.20645871526718146,0.16729888133772106
2,0,1,9,20,LT11TRUU,rolling_mean_z,104,0.0015783617330470583,-0.2321899657116985,0.1667189755002721
2,0,1,10,20,LT11TRUU,rolling_mean_z,104,0.020069073578559627,-0.1965506098159123,0.14218067420707853
2,1,0,-10,20,LT11TRUU,rolling_mean_z,104,-0.044085080781498164,-0.27276680559490635,0.1429262674266557
2,1,0,-9,20,LT11TRUU,rolling_mean_z,104,-0.08491045173789859,-0.23628244405026627,0.12882627120754178
2,1,0,-8,20,LT11TRUU,rolling_mean_z,104,-0.052767099605018436,-0.233465758554086,0.1539776158146098
2,1,0,-7,20,LT11TRUU,rolling_mean_z,104,-0.010185442398058586,-0.27344612386163225,0.1534805536682251
2,1,0,-6,20,LT11TRUU,rolling_mean_z,104,-0.010417404733038194,-0.2655925419487533,0.14247891149490946
2,1,0,-5,20,LT11TRUU,rolling_mean_z,104,-0.004949721122805871,-0.27777056453517956,0.13639818457080266
2,1,0,-4,20,LT11TRUU,rolling_mean_z,104,-0.029239491342807074,-0.2776877208441154,0.12783214691477224
2,1,0,-3,20,LT11TRUU,rolling_mean_z,104,-0.09186932178728499,-0.27889723873365163,0.13636504709437697
2,1,0,-2,20,LT11TRUU,rolling_mean_z,104,-0.04753137832976574,-0.30002237995500325,0.14151792467856553
2,1,0,-1,20,LT11TRUU,rolling_mean_z,104,-0.09422208261350609,-0.29780216903448486,0.14900699435076237
2,1,0,0,20,LT11TRUU,rolling_mean_z,104,-0.02353984539759536,-0.2776048771530512,0.16421709603013562
2,1,0,1,20,LT11TRUU,rolling_mean_z,104,-0.04560940469707805,-0.31286315206994253,0.17276656494795328
2,1,0,2,20,LT11TRUU,rolling_mean_z,104,-0.053297299227828776,-0.29548254568468935,0.156330376640831
2,1,0,3,20,LT11TRUU,rolling_mean_z,104,-0.022611996057677237,-0.2741751483429966,0.15069700564847052
2,1,0,4,20,LT11TRUU,rolling_mean_z,104,0.019605148908600496,-0.2887059317556439,0.19001462142750386
