N_STATES,TERM,P_VALUE,ROW_TYPE,LOG_ODDS_CONTRAST,BIN_INDEX,BIN_LOWER,BIN_MEDIAN,BIN_UPPER,OBSERVATION_COUNT,NUMERATOR_COUNT,DENOMINATOR_COUNT,OBSERVED_LOG_ODDS,CI_LOWER,CI_UPPER,NEXT_STATE_0_COUNT,NEXT_STATE_1_COUNT,NEXT_STATE_2_COUNT,NEXT_STATE_3_COUNT,MODEL,PENALTY_GROUP,GROUP_PENALTY_WEIGHT,PREDICTOR_VALUE,FITTED_LOG_ODDS
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,8.0,2.409240809488634
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,9.0,2.5596076275152937
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,10.0,2.694319042599121
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,11.0,2.8162543680705214
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,12.0,2.9275740335858567
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,13.0,3.029944381139621
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,14.0,3.124678072449802
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,15.0,3.2128222054735676
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,16.0,3.2952246782560004
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,17.0,3.3725813733177596
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,18.0,3.4454702102953045
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,19.0,3.5143762089823403
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,20.0,3.5797102597203025
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,21.0,3.641823400968576
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,22.0,3.7010178318462637
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,23.0,3.757555513846155
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,24.0,3.811664966635441
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,25.0,3.863546693258627
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,26.0,3.9133775526240147
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,27.0,3.9613143145258314
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,28.0,4.007496573453257
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,29.0,4.052027387027139
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,30.0,4.094825677882508
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,31.0,4.135751497473467
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,32.0,4.174700071083273
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,33.0,4.211595780780021
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,34.0,4.246386703985349
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,35.0,4.2790401843691805
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,36.0,4.309539226388782
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,37.0,4.337879550349737
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,38.0,4.364067179703949
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,39.0,4.38811645912181
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,40.0,4.410048422659657
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,41.0,4.429889447547147
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,42.0,4.447670141824115
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,43.0,4.463424424072543
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,44.0,4.47718876142601
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,45.0,4.489001538358699
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,46.0,4.4989025338114255
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,47.0,4.506932488273788
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,48.0,4.513132745718328
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,49.0,4.517544957936665
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,50.0,4.520210840985176
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,51.0,4.521171975208238
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,52.0,4.520469641748078
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,53.0,4.518144689633855
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,54.0,4.514237428517437
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,55.0,4.508787542928874
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,56.0,4.501834024591758
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,57.0,4.4934151198929095
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,58.0,4.4835682900623075
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,59.0,4.472330182004341
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,60.0,4.459736608043645
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,61.0,4.445822533118855
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,62.0,4.430622068184443
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,63.0,4.414168468771697
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,64.0,4.396494137820785
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,65.0,4.37763063203176
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,66.0,4.357608671097203
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 2,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,67.0,4.33645814927653
4,DURATION_STATE_1,0.02,OBSERVED_BIN,1 vs 3,0.0,1.0,3.0,5.0,30.0,28.0,1.0,2.9444389791664403,1.7339918833003918,5.583267112041856,0.0,28.0,1.0,1.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_1,0.02,OBSERVED_BIN,1 vs 3,1.0,6.0,9.0,13.0,26.0,24.0,1.0,2.793208009442517,1.5705853746547411,5.433128326020288,0.0,24.0,1.0,1.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_1,0.02,OBSERVED_BIN,1 vs 3,2.0,14.0,20.0,26.0,26.0,26.0,0.0,3.970291913552122,2.2985084800271665,10.886698041004108,0.0,26.0,0.0,0.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_1,0.02,OBSERVED_BIN,1 vs 3,3.0,27.0,33.0,40.0,27.0,26.0,0.0,3.970291913552122,2.2985084800271665,10.886698041004108,0.0,26.0,1.0,0.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_1,0.02,OBSERVED_BIN,1 vs 3,4.0,41.0,54.0,67.0,27.0,26.0,1.0,2.8716796248840124,1.655608310123488,5.511013203354759,0.0,26.0,0.0,1.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,1.0,1.7451279528893613
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,2.0,2.203366337301726
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,3.0,2.518329016835854
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,4.0,2.7561048522655174
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,5.0,2.9458189159785553
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,6.0,3.103016771382486
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,7.0,3.2369336645398423
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,8.0,3.353401135480934
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,9.0,3.4563266635146626
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,10.0,3.548451851484554
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,11.0,3.631771720554906
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,12.0,3.707781768678199
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,13.0,3.777634272285468
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,14.0,3.8422360324486213
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,15.0,3.9023099162175945
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,16.0,3.9584409186274656
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,17.0,4.011108879927215
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,18.0,4.060712084795888
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,19.0,4.10758462278884
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,20.0,4.152009383786346
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,21.0,4.194227938350959
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,22.0,4.234448155271283
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,23.0,4.272850148992043
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,24.0,4.309590976491318
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,25.0,4.344808385417806
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,26.0,4.378623833799888
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,27.0,4.411144944312686
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,28.0,4.4424675151704776
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,29.0,4.4726622272199466
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,30.0,4.501673259876476
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,31.0,4.529404342774689
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,32.0,4.5557833613347185
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,33.0,4.580758225982118
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,34.0,4.604293122458727
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,35.0,4.6263654708209785
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,36.0,4.646963449874368
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,37.0,4.666083975066427
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,38.0,4.683731041774515
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,39.0,4.699914364336565
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,40.0,4.714648255440089
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,41.0,4.727950701607726
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,42.0,4.739842599239008
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,43.0,4.750347122543717
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,44.0,4.759489200150472
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,45.0,4.767295081512585
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,46.0,4.773791977703576
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,47.0,4.779007763983039
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,48.0,4.782970733763031
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,49.0,4.785709395427169
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,50.0,4.787252304935855
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,51.0,4.787627928359603
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,52.0,4.78686452947176
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,53.0,4.784990078344449
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,54.0,4.782032177560857
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,55.0,4.778018003210029
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,56.0,4.77297425828839
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,57.0,4.766927136512719
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,58.0,4.759902294866225
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,59.0,4.751924833463717
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,60.0,4.743019281543176
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,61.0,4.7332095885763765
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,62.0,4.722519119647059
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,63.0,4.71097065437613
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,64.0,4.698586388783921
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,65.0,4.6853879395728235
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,66.0,4.671396350392477
4,DURATION_STATE_1,0.02,FITTED_CURVE,1 vs 3,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,67.0,4.6566320997165755
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 0,0.0,1.0,1.0,2.0,104.0,92.0,12.0,2.0014800002101243,1.4686798120933553,2.6719458943793706,12.0,0.0,92.0,0.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 0,1.0,3.0,3.0,4.0,75.0,64.0,10.0,1.8152899666382492,1.2283739058643641,2.561608077410552,10.0,0.0,64.0,1.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 0,2.0,5.0,6.0,7.0,82.0,74.0,7.0,2.295896104843249,1.642104581554249,3.191388969914157,7.0,0.0,74.0,1.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 0,3.0,8.0,9.0,11.0,83.0,78.0,5.0,2.6583505325499375,1.9279348465097543,3.733286916587094,5.0,0.0,78.0,0.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 0,4.0,12.0,14.0,16.0,75.0,69.0,4.0,2.7372493557944724,1.9457556264836928,3.956257252340343,4.0,1.0,69.0,1.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 0,5.0,17.0,20.0,23.0,80.0,78.0,2.0,3.4468078929142076,2.4729165046024457,5.247963126395921,2.0,0.0,78.0,0.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 0,6.0,24.0,28.0,32.0,79.0,77.0,2.0,3.4339872044851463,2.459690870143917,5.235229997720079,2.0,0.0,77.0,0.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 0,7.0,33.0,38.0,43.0,84.0,82.0,1.0,4.007333185232471,2.8453673032808164,6.641736321271555,1.0,0.0,82.0,1.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 0,8.0,44.0,52.0,65.0,81.0,78.0,3.0,3.1103356562929947,2.2478257565555726,4.542002715345759,3.0,0.0,78.0,0.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_2,0.02,OBSERVED_BIN,2 vs 0,9.0,66.0,79.0,108.0,82.0,79.0,2.0,3.459466289786131,2.485969648951263,5.260536147328092,2.0,1.0,79.0,0.0,group_weighted_multinomial_logistic_gam,duration,1.0,,
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 0,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,1.0,0.9342876167997904
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 0,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,2.3544303797468356,1.5403292619544586
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 0,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,3.7088607594936707,1.9112861023484529
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 0,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,5.063291139240506,2.173759267453357
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 0,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,6.417721518987341,2.3744193717428654
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 0,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,7.772151898734177,2.5356672980271093
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 0,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,9.126582278481012,2.6698733838487634
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 0,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,10.481012658227847,2.784461735496951
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 0,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,11.835443037974683,2.884217043599999
4,DURATION_STATE_2,0.02,FITTED_CURVE,2 vs 0,,,,,,,,,,,,,,,group_weighted_multinomial_logistic_gam,duration,1.0,13.189873417721518,2.972393357885355
