N_STATES,TERM,P_VALUE,PREDICTOR_VALUE,LOG_ODDS_CONTRAST,FITTED_LOG_ODDS,MODEL,PENALTY_GROUP,GROUP_PENALTY_WEIGHT,OBSERVATION_COUNT,NUMERATOR_COUNT,DENOMINATOR_COUNT,OBSERVED_LOG_ODDS,OBSERVED_LOG_ODDS_SE
4,DBLCIX_LAG_0,0.02,-0.042986329113924054,3 vs 2,-3.0080567043444812,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.04129797468354431,3 vs 2,-3.0247338652061657,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.039609620253164564,3 vs 2,-3.041371639299495,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.037921265822784815,3 vs 2,-3.0579596571563097,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.03623291139240507,3 vs 2,-3.0744875493084525,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.034544556962025325,3 vs 2,-3.0909449462877627,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.032856202531645576,3 vs 2,-3.107321478626083,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.031167848101265827,3 vs 2,-3.1236067768552536,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.029479493670886085,3 vs 2,-3.139790471507116,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.027791139240506336,3 vs 2,-3.1558621931135105,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.026102784810126588,3 vs 2,-3.1718115722062796,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.024414430379746846,3 vs 2,-3.1876282393172635,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.022726075949367097,3 vs 2,-3.2033018249783036,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.02103772151898735,3 vs 2,-3.2188219597212404,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.0193493670886076,3 vs 2,-3.2341782740779155,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.017661012658227858,3 vs 2,-3.24936039858017,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.01597265822784811,3 vs 2,-3.2643581143331972,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.01428430379746836,3 vs 2,-3.27916705598124,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.012595949367088619,3 vs 2,-3.293790462122807,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.01090759493670887,3 vs 2,-3.30823207954147,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.009219240506329121,3 vs 2,-3.3224956550207994,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.007530886075949372,3 vs 2,-3.336584935344366,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.0058425316455696236,3 vs 2,-3.350503667295741,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.004154177215189875,3 vs 2,-3.364255597658495,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.00246582278481014,3 vs 2,-3.3778444732161996,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.0007774683544303912,3 vs 2,-3.3912740407524256,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.0009108860759493576,3 vs 2,-3.4045480470507434,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.0025992405063291063,3 vs 2,-3.4176702388947238,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.004287594936708855,3 vs 2,-3.430644363067939,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.005975949367088604,3 vs 2,-3.4434741663539588,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.0076643037974683526,3 vs 2,-3.456163395536355,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.009352658227848087,3 vs 2,-3.4687157973986973,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.011041012658227836,3 vs 2,-3.4811351542428657,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.012729367088607585,3 vs 2,-3.493425779829873,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.014417721518987334,3 vs 2,-3.505592397039023,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.016106075949367082,3 vs 2,-3.517639739273564,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.01779443037974683,3 vs 2,-3.529572539936744,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.01948278481012658,3 vs 2,-3.5413955324318103,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.021171139240506315,3 vs 2,-3.553113450162011,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.022859493670886064,3 vs 2,-3.5647310265305947,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.024547848101265812,3 vs 2,-3.576252994940809,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.02623620253164556,3 vs 2,-3.5876840887959016,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.02792455696202531,3 vs 2,-3.599029041499121,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.02961291139240506,3 vs 2,-3.610292586453715,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.03130126582278481,3 vs 2,-3.6214794570629305,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.03298962025316454,3 vs 2,-3.632594386730017,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.03467797468354429,3 vs 2,-3.643642108858222,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.03636632911392404,3 vs 2,-3.6546273568507917,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.03805468354430379,3 vs 2,-3.6655372169515728,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.03974303797468354,3 vs 2,-3.6762283518669348,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.041431392405063286,3 vs 2,-3.6864989680877267,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.043119746835443035,3 vs 2,-3.6961469963679274,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.04480810126582277,3 vs 2,-3.7049703674615175,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.04649645569620252,3 vs 2,-3.7127670121224785,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.04818481012658227,3 vs 2,-3.719334861104789,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.049873164556962016,3 vs 2,-3.724471845162432,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.051561518987341765,3 vs 2,-3.7279758950493873,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.05324987341772151,3 vs 2,-3.7296449415196333,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.05493822784810126,3 vs 2,-3.7292769153271528,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.056626582278481,3 vs 2,-3.726669747225927,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.05831493670886076,3 vs 2,-3.721621367969934,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.060003291139240494,3 vs 2,-3.7139297083131555,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.06169164556962026,3 vs 2,-3.7033926990095716,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,0.06338,3 vs 2,-3.6898082708131636,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,DBLCIX_LAG_0,0.02,-0.02179,3 vs 2,,group_weighted_multinomial_logistic_gam,market,0.5,87.0,14.0,73.0,-1.6231367567922623,0.28735163026899646
4,DBLCIX_LAG_0,0.02,-0.01199,3 vs 2,,group_weighted_multinomial_logistic_gam,market,0.5,87.0,0.0,87.0,-5.1647859739235145,1.4182484166846694
4,DBLCIX_LAG_0,0.02,-0.00727,3 vs 2,,group_weighted_multinomial_logistic_gam,market,0.5,85.0,3.0,82.0,-3.1600353248452673,0.5457430694342328
4,DBLCIX_LAG_0,0.02,-0.00398,3 vs 2,,group_weighted_multinomial_logistic_gam,market,0.5,86.0,5.0,81.0,-2.6958549280083917,0.44055433316276504
4,DBLCIX_LAG_0,0.02,-0.00141,3 vs 2,,group_weighted_multinomial_logistic_gam,market,0.5,87.0,2.0,85.0,-3.5322256440685593,0.6416353375810504
4,DBLCIX_LAG_0,0.02,0.00191,3 vs 2,,group_weighted_multinomial_logistic_gam,market,0.5,86.0,3.0,83.0,-3.172083663361442,0.5456100563758675
4,DBLCIX_LAG_0,0.02,0.004565,3 vs 2,,group_weighted_multinomial_logistic_gam,market,0.5,86.0,2.0,84.0,-3.520460802488973,0.6417431881419757
4,DBLCIX_LAG_0,0.02,0.007835,3 vs 2,,group_weighted_multinomial_logistic_gam,market,0.5,86.0,2.0,84.0,-3.520460802488973,0.6417431881419757
4,DBLCIX_LAG_0,0.02,0.0129,3 vs 2,,group_weighted_multinomial_logistic_gam,market,0.5,86.0,5.0,81.0,-2.6958549280083917,0.44055433316276504
4,DBLCIX_LAG_0,0.02,0.0209,3 vs 2,,group_weighted_multinomial_logistic_gam,market,0.5,87.0,3.0,84.0,-3.18398856586776,0.5454801602633343
4,IBOXIG_LAG_0,0.02,-0.03164,1 vs 0,-3.7809688964259434,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.030949240506329117,1 vs 0,-3.7834546611705613,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.03025848101265823,1 vs 0,-3.7859396409951813,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.029567721518987344,1 vs 0,-3.788423140773452,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.028876962025316456,1 vs 0,-3.790904465379018,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.028186202531645572,1 vs 0,-3.793382919685525,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.027495443037974687,1 vs 0,-3.7958578085666224,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.0268046835443038,1 vs 0,-3.798328436895954,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.02611392405063291,1 vs 0,-3.8007941095471676,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.025423164556962027,1 vs 0,-3.8032541313939103,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.024732405063291142,1 vs 0,-3.805707807309828,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.024041645569620254,1 vs 0,-3.8081544421685662,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.02335088607594937,1 vs 0,-3.810593340843774,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.022660126582278485,1 vs 0,-3.813023808209095,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.021969367088607597,1 vs 0,-3.815445149138178,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.02127860759493671,1 vs 0,-3.817856668504669,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.020587848101265824,1 vs 0,-3.8202576629240093,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.01989708860759494,1 vs 0,-3.822645678272283,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.019206329113924052,1 vs 0,-3.8250143542948343,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.018515569620253164,1 vs 0,-3.8273568022119213,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.01782481012658228,1 vs 0,-3.8296661332437982,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.017134050632911395,1 vs 0,-3.8319354586107197,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.016443291139240507,1 vs 0,-3.834157889532945,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.015752531645569622,1 vs 0,-3.8363265372307254,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.015061772151898738,1 vs 0,-3.8384345129243207,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.01437101265822785,1 vs 0,-3.8404749278339843,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.013680253164556965,1 vs 0,-3.842440893179973,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.012989493670886077,1 vs 0,-3.844325520182542,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.012298734177215193,1 vs 0,-3.8461219200619485,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.011607974683544305,1 vs 0,-3.847823204038446,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.01091721518987342,1 vs 0,-3.849422483332292,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.010226455696202532,1 vs 0,-3.850912869163742,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.009535696202531647,1 vs 0,-3.8522874850500437,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.008844936708860763,1 vs 0,-3.853539932554025,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.008154177215189875,1 vs 0,-3.854664434236631,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.00746341772151899,1 vs 0,-3.855655254161156,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.006772658227848102,1 vs 0,-3.8565066563908936,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.006081898734177218,1 vs 0,-3.8572129049891366,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.00539113924050633,1 vs 0,-3.8577682640191804,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.004700379746835445,1 vs 0,-3.8581669975443167,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.004009620253164557,1 vs 0,-3.8584033696278413,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.0033188607594936727,1 vs 0,-3.858471644333049,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.002628101265822788,1 vs 0,-3.858366085723231,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.0019373417721519001,1 vs 0,-3.8580809578616826,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.0012465822784810156,1 vs 0,-3.8576105248116983,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.0005558227848101276,1 vs 0,-3.8569490506365702,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.00013493670886075698,1 vs 0,-3.8560907993995936,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.000825696202531645,1 vs 0,-3.855030035164063,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.001516455696202526,1 vs 0,-3.853761603839978,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.002207215189873414,1 vs 0,-3.852289057488086,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.002897974683544302,1 vs 0,-3.850622650181215,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.00358873417721519,1 vs 0,-3.848772808391217,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.004279493670886071,1 vs 0,-3.8467499585899434,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.004970253164556959,1 vs 0,-3.844564527249249,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.005661012658227847,1 vs 0,-3.8422269408409844,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.006351772151898735,1 vs 0,-3.839747625837002,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.007042531645569616,1 vs 0,-3.8371370087091545,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.007733291139240504,1 vs 0,-3.8344055159292965,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.008424050632911392,1 vs 0,-3.831563573969278,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.009114810126582273,1 vs 0,-3.828621609300952,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.009805569620253161,1 vs 0,-3.8255900483961716,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.01049632911392405,1 vs 0,-3.8224793177267893,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.011187088607594937,1 vs 0,-3.819299843764657,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.011877848101265819,1 vs 0,-3.816062052981626,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.012568607594936707,1 vs 0,-3.8127770776003,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.013259367088607595,1 vs 0,-3.809461265782395,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.013950126582278476,1 vs 0,-3.8061333034889846,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.014640886075949364,1 vs 0,-3.8028118877084944,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.015331645569620252,1 vs 0,-3.7995157154293495,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.01602240506329114,1 vs 0,-3.796263483639979,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.01671316455696202,1 vs 0,-3.793073889328808,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.01740392405063291,1 vs 0,-3.789965629484264,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.018094683544303797,1 vs 0,-3.786957401094773,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.018785443037974678,1 vs 0,-3.7840679011487612,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.019476202531645566,1 vs 0,-3.781315826634656,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.020166962025316454,1 vs 0,-3.778719874540884,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.020857721518987342,1 vs 0,-3.7762987418558707,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.021548481012658223,1 vs 0,-3.7740711255680437,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.02223924050632911,1 vs 0,-3.7720557226658293,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,0.02293,1 vs 0,-3.770271230137654,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.00506,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,146.0,32.0,114.0,-1.2593347336586025,0.1987532521076806
4,IBOXIG_LAG_0,0.02,-0.00258,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,146.0,9.0,137.0,-2.672332118500131,0.3354636868089661
4,IBOXIG_LAG_0,0.02,-0.00161,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,145.0,7.0,138.0,-2.9159673050851285,0.37490472114902945
4,IBOXIG_LAG_0,0.02,-0.000735,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,146.0,7.0,139.0,-2.9231615807191553,0.37483568682116614
4,IBOXIG_LAG_0,0.02,0.0,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,151.0,9.0,142.0,-2.70805020110221,0.3350831266333564
4,IBOXIG_LAG_0,0.02,0.0007,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,140.0,5.0,135.0,-3.2042235480813304,0.43496925824582117
4,IBOXIG_LAG_0,0.02,0.00128,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,144.0,10.0,134.0,-2.550188941878416,0.32042634017198623
4,IBOXIG_LAG_0,0.02,0.002175,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,146.0,8.0,138.0,-2.7908041621311224,0.3533656398548501
4,IBOXIG_LAG_0,0.02,0.00332,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,145.0,18.0,127.0,-1.9303456325142017,0.24879146148723838
4,IBOXIG_LAG_0,0.02,0.005415,1 vs 0,,group_weighted_multinomial_logistic_gam,market,0.5,146.0,32.0,114.0,-1.2593347336586025,0.1987532521076806
4,IBOXIG_LAG_0,0.02,-0.03164,2 vs 0,-0.8730788852450074,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.030949240506329117,2 vs 0,-0.8728623518919069,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.03025848101265823,2 vs 0,-0.8726496345937794,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.029567721518987344,2 vs 0,-0.8724410492107315,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.028876962025316456,2 vs 0,-0.8722369116028694,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.028186202531645572,2 vs 0,-0.8720375376302986,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.027495443037974687,2 vs 0,-0.871843243153126,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.0268046835443038,2 vs 0,-0.8716543440314568,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.02611392405063291,2 vs 0,-0.8714711561253978,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.025423164556962027,2 vs 0,-0.8712939952950548,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.024732405063291142,2 vs 0,-0.8711231774005347,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.024041645569620254,2 vs 0,-0.8709590183019427,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.02335088607594937,2 vs 0,-0.8708018338593848,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.022660126582278485,2 vs 0,-0.8706519399329682,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.021969367088607597,2 vs 0,-0.8705096523827981,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.02127860759493671,2 vs 0,-0.8703752870689807,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.020587848101265824,2 vs 0,-0.870249159411283,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.01989708860759494,2 vs 0,-0.8701314914775524,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
4,IBOXIG_LAG_0,0.02,-0.019206329113924052,2 vs 0,-0.8700222970551711,group_weighted_multinomial_logistic_gam,market,0.5,,,,,
